,Unnamed: 0,text,id,created_at,date,month
279,280,"@MartinBartelhei @MaxBunse @atheistsplained Ich traue Deutschland das zu sowas zu machen Symbol gegen den Klimawandel.

Das ist eine Assoziation.

Da Für Psychische Gesundheit diese Katzen wichtig sind",1.3704197622500147e+18,2021-03-12T17:01:47.000Z,2021-03-12 17:01:47+00:00,3
280,281,Der fortschreitende Klimawandel wird die menschliche Gesundheit beeinträchtigen – besonders die der kommenden Generation. https://t.co/go0QRhICqI #Archiv,1.3703340702453596e+18,2021-03-12T11:21:16.000Z,2021-03-12 11:21:16+00:00,3
281,282,"Schmiemann G, et al.: Ärztliche Verantwortung in der Klimakrise – zwischen Ethik und Monetik - Divestment im und durch den Gesundheitssektor. KLUG - Deutsche Allianz Klimawandel und Gesundheit e.V.; 2021. https://t.co/UHK3UJKWiU @Psychologists4F @KlimaGesundheit",1.3703303893325087e+18,2021-03-12T11:06:38.000Z,2021-03-12 11:06:38+00:00,3
282,283,"➦ Wie wirkt der Klimawandel auf unsere Gesundheit?

» Podcast: Der Klimawandel macht auch vor unserer Gesundheit nicht Halt.
 
  https://t.co/Gf5UjYXLEv",1.371106349191463e+18,2021-03-14T14:30:02.000Z,2021-03-14 14:30:02+00:00,3
283,284,Der #Klimawandel beeinflusst unsere #Gesundheit. Pfizer hat sich deshalb der #Nachhaltigkeit verpflichtet und setzt sich für den Schutz der Gesundheit von Mensch und Umwelt ein. Im aktuellen #ESG-Report erfahren Sie mehr: https://t.co/mV1Hggy2qt #CSR #Nachhaltigkeitsbericht https://t.co/6YbyI6DE7w,1.3710056826280591e+18,2021-03-14T07:50:01.000Z,2021-03-14 07:50:01+00:00,3
284,285,"Man wird resümieren, Pflege und Gesundheitssystem habe sich bewährt. Also müsse man nichts ändern.
Der Klimawandel müsse noch etwas warten, jetzt seien Investitionen in die Wirtschaft wichtiger. 
Die Welt dreht sich halt wärmer weiter. Gute Nacht.",1.3708498684832686e+18,2021-03-13T21:30:52.000Z,2021-03-13 21:30:52+00:00,3
285,286,"Am Freitag ist #KlimaStreik. Wir möchten Health for future unterstützen. 
Der Klimawandel hat schon heute gravierende Auswirkungen auf die menschliche Gesundheit. 
Gesundheit braucht #Klimaschutz – denn gesunde Menschen gibt es nur auf einem gesunden Planeten!

#allefür1komma5 https://t.co/TMO8aAb9yW",1.3714192641759803e+18,2021-03-15T11:13:26.000Z,2021-03-15 11:13:26+00:00,3
286,287,Podcast: Der Klimawandel macht auch vor unserer Gesundheit nicht Halt. https://t.co/Uc21erJd7v,1.3713546127882936e+18,2021-03-15T06:56:32.000Z,2021-03-15 06:56:32+00:00,3
287,288,"Der Klimawandel betrifft uns alle. Die WHO schätzt, dass die daraus resultierende Gesundheitskrise bis 2030 100 Millionen neue Menschen in die Armut treiben wird. Das könntest du sein! Nur der Green New Deal für Europa hat echte Lösungen #RealDeal #GNDE https://t.co/CdzQWDTjtP",1.3711286518618563e+18,2021-03-14T15:58:39.000Z,2021-03-14 15:58:39+00:00,3
288,289,https://t.co/my66PdHgek: Wie wirkt der Klimawandel auf unsere Gesundheit? https://t.co/2pHOV7C1pO,1.3711220015035228e+18,2021-03-14T15:32:14.000Z,2021-03-14 15:32:14+00:00,3
289,290,"@SilvaAtTwitta @beyond_ideology Die Umweltpolitik war schon immer bescheiden.  Die langfristigen ""Projekte"" in D laufen auffallend oft relativ lahm: Unweltschutz/Klimawandel, Bildung, Gesundheit, Altersversorgung, sparsamer Ressourcenverbrauch, Transformation Wirtschaft + Arbeit. Man will ernten, ohne zu säen.",1.3711161579865416e+18,2021-03-14T15:09:00.000Z,2021-03-14 15:09:00+00:00,3
290,291,Podcast: Der Klimawandel macht auch vor unserer Gesundheit nicht Halt. https://t.co/pQYMcohl0M,1.3711105230524252e+18,2021-03-14T14:46:37.000Z,2021-03-14 14:46:37+00:00,3
291,292,"@ezfraaqz @ZDFheute @Karl_Lauterbach @jensspahn Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.371523893064786e+18,2021-03-15T18:09:12.000Z,2021-03-15 18:09:12+00:00,3
292,293,"@CrowleyyMC @TiloJung @ABaerbock Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3715238426995917e+18,2021-03-15T18:09:00.000Z,2021-03-15 18:09:00+00:00,3
293,294,"@Ahoi78298358 @phoenix_de @janfleischhauer @focusonline Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.371523677322408e+18,2021-03-15T18:08:21.000Z,2021-03-15 18:08:21+00:00,3
294,295,"Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3715010947534356e+18,2021-03-15T16:38:36.000Z,2021-03-15 16:38:36+00:00,3
295,296,"@ThorstenHoppma1 @reitschuster Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.371481109096194e+18,2021-03-15T15:19:11.000Z,2021-03-15 15:19:11+00:00,3
296,297,Angst vor #Klimawandel in China größer als in Europa oder den USA: 73% der Menschen in China halten den Klimawandel für das drängendste gesellschaftliche Problem – weit vor der Gesundheitsversorgung (47%) und Finanzkrisen (33%). https://t.co/30x1rOmFaa,1.371474120710398e+18,2021-03-15T14:51:25.000Z,2021-03-15 14:51:25+00:00,3
297,298,"@netcrack2k @FamilieaufsRad @Nachtkurier @rbb24 Falsch, denn die Aussage war, dass Kfz und Mineralölsteuer nicht die verursachten Kosten decken. Und zwar nicht hochgerechnete Sachen wie Klimawandel oder Gesundheit l, sondern nur die Ausgaben für Straßenbau und Instandhaltung",1.37147045230925e+18,2021-03-15T14:36:51.000Z,2021-03-15 14:36:51+00:00,3
298,299,"📢Risiko #Luftverschmutzung! 

@SchneiderAlex71 im Interview mit @bayern2 über #Ultrafeine #Partikel &amp; #Feinstaub im Zusammenhang mit #Gesundheit #Corona #Grenzwerte &amp; #Klimawandel. 

Hört rein in die radioReportage
📅Do, 18.03, 10:05-12:00 Uhr

🎙️https://t.co/RsMkWDv03c",1.3714611871924224e+18,2021-03-15T14:00:02.000Z,2021-03-15 14:00:02+00:00,3
299,300,"@asapblatter @janboehm Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3714605937948877e+18,2021-03-15T13:57:40.000Z,2021-03-15 13:57:40+00:00,3
300,301,"@BodoNoeske @missfrosch Soziale Gerechtigkeit, Gesundheitsschutz oberste Priorität, Klimawandel, keine Lobbyarbeit. Mehr in die Öffentlichkeit gehen........",1.3719137313791918e+18,2021-03-16T19:58:17.000Z,2021-03-16 19:58:17+00:00,3
301,302,"Jetzt heißtes #Gasgeben!

#Mitgliedsgarten!
#garten #park #kulturerbe #gaerten #parks #klimawandel #klimaanpassung #parklife #schlösser #ihgik #historischegärten #denkmalschutz #denkmalpflege #denkmal #kultur #schönheit #lebensqualität #gesundheit #draussen #baum https://t.co/2y7IYgSgQL",1.3717761950969364e+18,2021-03-16T10:51:45.000Z,2021-03-16 10:51:45+00:00,3
302,303,Klimawandel = höhere Gesundheitsrisiken https://t.co/h1vnbsm09X,1.3717662583335483e+18,2021-03-16T10:12:16.000Z,2021-03-16 10:12:16+00:00,3
303,304,"@AndreasWende75 @Die_Gruenen @handelsblatt Aber die Grenzen sollten doch nicht dort liegen, wo politisch aufgrund absurder Regeln (Schuldenbremse) mehrheitsfähige Wünsche der Gesellschaft (Klimawandel, Gesundheitsversorgung, etc.) nicht umgesetzt werden.",1.3722169111199252e+18,2021-03-17T16:03:00.000Z,2021-03-17 16:03:00+00:00,3
304,305,"Wir müssen dem Klimawandel JETZ und auf allen Ebenen begegnen:
Von unserer Haustür bis ins Europaparlament.
Denn der #Klimawandel ist eine ernste Gefahr für alle Lebensbereiche: Von unserer Gesundheit bis hin zur Wirtschaft.

#Volt #allefür1komma5 #BaWü https://t.co/NPOJZiMdd5",1.3722079764387103e+18,2021-03-17T15:27:30.000Z,2021-03-17 15:27:30+00:00,3
305,306,Morgen globaler Klimastreik! #Verdi #augsburg #ver.di_augsburg #fff #Klimawandel #plärrer #plärreraugsburg #streik #gesundheit https://t.co/f6uiH47iu5,1.3725826730724106e+18,2021-03-18T16:16:25.000Z,2021-03-18 16:16:25+00:00,3
306,307,"Wie ich soeben mitbekommen habe hat @Karl_Lauterbach die Abschaffung aller Thermometer gefordert - damit sei der #Klimawandel besiegt. Kein Scherz, das fordert er! #Karl4Gesundheitsminister #Not",1.3727439084432384e+18,2021-03-19T02:57:06.000Z,2021-03-19 02:57:06+00:00,3
307,308,"Klimaschutz ist Gesundheitsschutz, der Zusammenhang von Klimawandel und Gesundheit ist evident und deshalb gilt für uns wie für viele anderen
#HealthyPlanetHealthyPeople
#FightEveryCrisis
#AnotherWorldIsPossible
#Twankenhaus4change

/kt https://t.co/JqbuGgxlJZ",1.3730235238961848e+18,2021-03-19T21:28:12.000Z,2021-03-19 21:28:12+00:00,3
308,309,"@Stina2312 @ClausKleber @CHSievers @heutejournal @ZDFheute @janboehm @CarenMiosga @CDeutschlaender @SZ_Gesundheit @SZ_Wissen @spiegelonline @merkur_de @DIEZEIT @zeitonline @Karl_Lauterbach Ich befürchte ja die angesprochenen wissen das alles fühlen sich aber zur ""Neutralität"" verpflichtet. Wie beim Klimawandel halt auch.",1.37348472732425e+18,2021-03-21T04:00:51.000Z,2021-03-21 04:00:51+00:00,3
309,310,@unsperrbare @dergruenepunkt @UweNess @SvenjaSchulze68 @GrueneBW @cducsubt @spdbt @fdpbt @GrueneBundestag @Linksfraktion Der fortschreitende #Plastik-Planet durch #Plastikmüll ist teuerer. Nachkommende Generationen werden durch #Umweltverschmutzung mit ihrer Gesundheit bezahlen. #CO2 Belastung und #Klimawandel sind nicht verhandelbar! #Einweg-#Plastikflasche #Plastikflaschen https://t.co/UkWM6GC7Uj,1.3734219228982843e+18,2021-03-20T23:51:18.000Z,2021-03-20 23:51:18+00:00,3
310,311,"Was wir gegen den #Klimawandel (und somit für unsere Gesundheit) tun können, wird in dieser zweiteiligen und empfehlenswerten Doku von der ARD Mediathek &amp; Das Erste mit @maithi_nk leicht erklärt.
https://t.co/o3ylqAnUya",1.373227828838236e+18,2021-03-20T11:00:02.000Z,2021-03-20 11:00:02+00:00,3
311,312,"@RacherRolf @StBrandner Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3731980008147023e+18,2021-03-20T09:01:30.000Z,2021-03-20 09:01:30+00:00,3
312,313,"@DietrichNis @StBrandner Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3731978749730488e+18,2021-03-20T09:01:00.000Z,2021-03-20 09:01:00+00:00,3
313,314,@Karl_Lauterbach Herr Lauterbach ich sage ihnen auf den Kopf zu das sie eine Agenda fahren die nichts mit Gesundheitsschutz zutun hat! Für sie ist der Lockdown ein Mittel gegen den  Klimawandel und das werden wir ihnen auch beweisen das es so ist!,1.3731930347839406e+18,2021-03-20T08:41:46.000Z,2021-03-20 08:41:46+00:00,3
314,315,@Heike_N_aus_H @Korallenherz Das eine geht auf Gesundheit und Klimawandel und das andere auf Gesundheit und Tod. ..bei beidem geht Zeit verloren...nur die Dimensionen sind schon sehr unterschiedlich.,1.373746992933974e+18,2021-03-21T21:23:00.000Z,2021-03-21 21:23:00+00:00,3
315,316,"@Sebasti35378052 @Karl_Lauterbach Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3737391982436024e+18,2021-03-21T20:52:02.000Z,2021-03-21 20:52:02+00:00,3
316,317,"@HieberDr @darioschramm Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3737030483888783e+18,2021-03-21T18:28:23.000Z,2021-03-21 18:28:23+00:00,3
317,318,"@RicoRicochet1 @Karl_Lauterbach @4000hertz @kakape @DirkBrockmann @CorneliaBetsch Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3735921900987515e+18,2021-03-21T11:07:52.000Z,2021-03-21 11:07:52+00:00,3
318,319,"@FranzGrafen @Georg_Pazderski Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3735859494903603e+18,2021-03-21T10:43:05.000Z,2021-03-21 10:43:05+00:00,3
319,320,"@x_xjochen @RenateKuenast Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.373573457083e+18,2021-03-21T09:53:26.000Z,2021-03-21 09:53:26+00:00,3
320,321,"@panzerschoko Ernsthaft: So viel mehr wie die Gesundheits-, Sozial- und Arbeitsmarktpolitik der ""christlichen Soziallehre"" noch leise verräumen möchte - da ist Corona viel auf einmal aber in Summe wohl eher so was wie aufwärmen.

Und da hab ich Klimawandel noch nicht mitgeschätzt.",1.374093752134992e+18,2021-03-22T20:20:54.000Z,2021-03-22 20:20:54+00:00,3
321,322,"Die Folgen des Klimawandels sind mit erheblichen Auswirkungen auf Gesundheit und Wohlstand in Deutschland verbunden, die insbesondere in den Kommunen vor Ort sichtbar werden. Dazu gehören u.a.  #Klimapolitik #Klimawandel

https://t.co/9qPvHa3ivD https://t.co/6qVTr3m30w",1.374032974946128e+18,2021-03-22T16:19:24.000Z,2021-03-22 16:19:24+00:00,3
322,323,"@WilliKing10 @einzelproblem @SawsanChebli Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3740066294531523e+18,2021-03-22T14:34:42.000Z,2021-03-22 14:34:42+00:00,3
323,324,"@Peter_Silje @SawsanChebli Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3740065087410995e+18,2021-03-22T14:34:14.000Z,2021-03-22 14:34:14+00:00,3
324,325,Bei Gesundheit denken wir an gesunde Ernährung &amp; genug Bewegung. Die größte Bedrohung der Gesundheit vergessen wir  oft: #Klimawandel &amp; #Luftverschmutzung. Bis zu 21%  des Abbaus der kognitiven Fähigkeiten und #Demenz könnten von Luftverschmutzung kommen. https://t.co/1Lv4GQ4Gnb https://t.co/3z4EItMwXC,1.3739702304441876e+18,2021-03-22T12:10:04.000Z,2021-03-22 12:10:04+00:00,3
325,326,"@stephanpalagan Klimawandel + generell Nachhaltigkeit sind in D allenfalls mit Alibimaßnahmen auf der politischen Agenda.
-Zunehmende Schieflage bei Einkommens- + Vermögensverteilung.
-Perspektiven für Kinder/Jugendliche.
-Perspektiven f Hartz4-Beziehende. -Physische u psych. Gesundheit fördern.",1.3739413728609608e+18,2021-03-22T10:15:24.000Z,2021-03-22 10:15:24+00:00,3
326,327,"@stephanpalagan Trotz #Covid19:
- Reform des Gesundheitswesens und der Pflege (unabhängig machen von Wirtschaft)
- Schulen und Bildungsstätten (Infrastruktur, Lehrermangel...)
- #BGE oder vernünftige Grundsicherung.
- Alles wofür @AndiScheuer zuständig wäre. 

Und natürlich der #Klimawandel",1.3739317308942172e+18,2021-03-22T09:37:05.000Z,2021-03-22 09:37:05+00:00,3
327,328,"Man sollte Sorry,  Sie mal Gesundheitlich testen lassen.
Anscheinend will Sie vor Ihrem Abgang Deutschland Wirtschaftlich vor die Wand fahren, die Jugend wird diese Zeche, #Klimawandel, #Co2,  Energiewende #EEG, usw. Zahlen, die #CDU Partei  schweigt warum? #EUROS? https://t.co/Aywu0qahbs",1.3744311602567905e+18,2021-03-23T18:41:38.000Z,2021-03-23 18:41:38+00:00,3
328,329,"In der Sitzung der AG Bildung &amp; Forschung der @cducsubt war unser Kollege aus dem @PEStrasbourg Christian Ehler zu Gast. Wir brauchen #Forschung &amp; #Innovation, um die großen Zukunftsaufgaben zu meistern: Digitalisierung, Klimawandel, Gesundheit. Das geht nur europäisch!",1.3743654131995156e+18,2021-03-23T14:20:23.000Z,2021-03-23 14:20:23+00:00,3
329,330,"@Baloo24 @willowatthepond @DaniDolce3 @WaltiSiegrist @AmRadDrehen @rki_de Wenn das so einfach geht und die WHO so viel Einfluss hat, warum halten sich dann nicht alle an die Vorgaben der WHO im Zusammenhang von Klimawandel und gesundheitsentwicklung weltweit - wäre doch dann ganz einfach",1.374309767166972e+18,2021-03-23T10:39:16.000Z,2021-03-23 10:39:16+00:00,3
330,331,"Heute möchten wir die aktuelle Ausgabe der #GR empfehlen: In dieser wird untersucht, wie sich der #Klimawandel auf die menschliche #Gesundheit auswirkt - vornehmlich durch #Wetterextreme, aber auch durch indirekte Auswirkungen. 
https://t.co/BaWsjKtXMR 
#GeographischeRundschau",1.3742774846031462e+18,2021-03-23T08:30:59.000Z,2021-03-23 08:30:59+00:00,3
331,332,"@Felicea Außerdem darf man die vielen  Milliarden Euro nicht den Firmen geben, die durch Klimawandel Pandemien verursacht haben. Man muss sie in die Schulen und ins Gesundheitssystem stecken!",1.3742497786540892e+18,2021-03-23T06:40:54.000Z,2021-03-23 06:40:54+00:00,3
332,333,"@xxiii_leo @carrabelloy @tagesthemen @Helmholtz_HZI Die Abholzung des Regenwaldes führt zum Klimawandel und Tiere leben immer näher an Menschen, da ihr Lebensraum abgefällt wird von uns. So steigt die Gefahr von Übertragung von Krankheitserregern von Tier zu Mensch. Klimapolitik ist also immer auch Gesundheitspolitik.",1.3741363352216003e+18,2021-03-22T23:10:07.000Z,2021-03-22 23:10:07+00:00,3
333,334,"„Herr Bundeskanzler Söder, der Klimawandel hat Deutschland ...“
„Gott wird uns beschützen“

„Und die Arbeitslosenzahlen steigen...“
„Gott wird uns...“

„Das Gesundheits- und Pflegesystem...“
„Gott...“

„Mein, Gott!“ https://t.co/FEbstyWdbF",1.374774984258822e+18,2021-03-24T17:27:52.000Z,2021-03-24 17:27:52+00:00,3
334,335,"🇩🇪 - 🚨🇪🇺  @vonderleyen, Schluss mit der Massentierhaltung. Das ist nicht nur ein Umwelt- und Tierschutzthema, es geht um Klimawandel und die Gesundheit aller, Mensch &amp; Tier! #WithdrawTheCAP.
 👇 https://t.co/Ux4LVygK5P https://t.co/Vz6dulhUTW",1.374774907867906e+18,2021-03-24T17:27:34.000Z,2021-03-24 17:27:34+00:00,3
335,336,"Interesse an grenzüberschreitendem Projekt mit 🇫🇷🇱🇺🇧🇪? Bis zum ersten Call dauert es noch, aber ihr solltet schon mal 🧠🤔! Zu den feiner definierten Spezifischen Zielen 👉 Link 👇! #interreg #kooperation #klimawandel #kreislaufwirtschaft #Gesundheit #Bildung @ADD_rlp @EU_Bonn https://t.co/EGcpBxts6R",1.374772599868252e+18,2021-03-24T17:18:24.000Z,2021-03-24 17:18:24+00:00,3
336,337,"@VQuaschning Dito. Und zusätzlich wird mir Bange, wenn ich an den Klimawandel denke. Nicht einmal mit der beginnenden Katastrophe im Gesundheitswesen direkt vor Augen wird adäquat gehandelt. Wie soll das mit dem Klimaschutz, der abstrakter ist, funktionieren?",1.374741188461355e+18,2021-03-24T15:13:35.000Z,2021-03-24 15:13:35+00:00,3
337,338,"Bestechlichkeit, kein Schutz in den Schulen (Covid), Klimawandel, keine Gesetze zum Schutz der Bürger, aber Demo von Covid Gegnern ohne Maske straffrei 😤es reicht. Bildung, Umwelt, Gesundheit müssen endlich Priorität haben, nicht Wirtschaft. https://t.co/dUMe9Dxyqc",1.3746506683514348e+18,2021-03-24T09:13:53.000Z,2021-03-24 09:13:53+00:00,3
338,339,#Podcast #Hoergang #Klimawandel und Gesundheit  https://t.co/GuIqf38coU #Umweltmedizin #Allergie,1.3746239158263726e+18,2021-03-24T07:27:35.000Z,2021-03-24 07:27:35+00:00,3
339,340,"@JohnPat43673389 @denkbeteiligung @Doktor1337 @Umwelthilfe Können wir von mir aus auch strenger Regeln. Filter sollten Pflicht sein für Holzöfen.

Aber Holzabgase sind ""nur"" gesundheitsschädlich, auf den Klimawandel haben sie nur einen geringen Einfluss, weil CO2-Neutral.",1.3750692835590308e+18,2021-03-25T12:57:19.000Z,2021-03-25 12:57:19+00:00,3
340,341,"Welche Themen sind für 16-35-Jährige in Deutschland  die wichtigsten, auf die die Regierung sich konzentrieren sollte?

1. Klimawandel 58%
2. Gesundheitsversorgung 47%
3. Bildungswesen 43%

Vorstellung der @d_part-Jugendstudie zur #BTW21 ist am 15.04.21
👉https://t.co/fi8AyKkXcM",1.3750443248959567e+18,2021-03-25T11:18:08.000Z,2021-03-25 11:18:08+00:00,3
341,342,"CN: Tod

Die Mediziner*innen von @H4F_Leipzig haben auf dem W.-Leuschner-Platz auf die Folgen der #Klimakrise für den Gesundheitsbereich hingewiesen.

Mit dem Klimawandel nehmen Umweltkatastrophen zu, auch der Temperaturanstieg wird für tausende Hitzetode zusätzlich sorgen.

7/🧵 https://t.co/ccpbrhpNqy",1.3750392323103823e+18,2021-03-25T10:57:54.000Z,2021-03-25 10:57:54+00:00,3
342,343,"➦ Experten: Klimawandel hat massive Folgen für die Gesundheit von Kindern

» 
 
  https://t.co/oBQp6wUwoh",1.3750296994837258e+18,2021-03-25T10:20:01.000Z,2021-03-25 10:20:01+00:00,3
343,344,"Heute bei @3sat: der Wissenschaftsabend zu #Klimawandel und #Klimaanpassung im urbanen Raum: Dichte Bebauung, zu wenig Stadtgrün und geringe Durchlüftung führen immer häufiger zur Überhitzung der Innenstädte und gesundheitlichen Folgen für die Bewohner. https://t.co/XOXtuaHpex",1.3750173546445865e+18,2021-03-25T09:30:58.000Z,2021-03-25 09:30:58+00:00,3
344,345,"@EosinY Was zur Hölle habe ich da gerade gelesen? Man kann Politik nicht bei Politikern abladen?!
Wofür wird er denn bitte bezahlt? Was kommt als nächstes? Klimawandel kann man nicht bei Politikern abladen? Bildungspolitik auch nicht? Oder Gesundheitswesen?
Ich bin echt durch.",1.37499870263339e+18,2021-03-25T08:16:51.000Z,2021-03-25 08:16:51+00:00,3
345,346,"Der #Klimawandel ist das große Thema unserer Zeit. Allgegenwärtig, medial präsent, in unserem Alltag angekommen. Unsere #Doku rückt die gesundheitlichen Folgen der #Erderwärmung in den Fokus.
#Klimakrise #Klimaschutz #Gesundheit
👇
https://t.co/Nv7TQ3vhLR",1.3749743495103775e+18,2021-03-25T06:40:05.000Z,2021-03-25 06:40:05+00:00,3
346,347,"@BineFrankie Was mich bei den Autokorsos immer massiv triggert, ist dass die nicht nur auf unsere Gesundheit, sondern auch auf das #Klima scheißen. Wir haben nach wie vor den #Klimawandel, der wegen Corona nur noch ab und zu thematisiert wird und jeder überflüssige Kilometer ist einer zuviel.",1.3748114908223283e+18,2021-03-24T19:52:56.000Z,2021-03-24 19:52:56+00:00,3
347,348,#Podcast #Hoergang #Klimawandel und #Gesundheit - Hitzepläne und Klimasprechstunden https://t.co/XiBv4Kow8Y,1.375448204473426e+18,2021-03-26T14:03:01.000Z,2021-03-26 14:03:01+00:00,3
348,349,"Gesundheitsminister Jens Spahn (CDU) warnt vor einem Zusammenbruch des Gesundheitssystems im April. Wie ein Kreuzfahrtpassagier, der vor dem Klimawandel warnt.",1.3754018212048527e+18,2021-03-26T10:58:42.000Z,2021-03-26 10:58:42+00:00,3
349,350,"Die Deutsche Allianz #Klimawandel und #Gesundheit e.V. (KLUG) sucht eine*n Referent*in (w/m/d) für Presse- und Öffentlichkeitsarbeit, ab sofort, in Teilzeit (50 %).

Ausführliche Informationen auf unserer Homepage!
@healthforfuture 

https://t.co/pkpmfWly90",1.3753957469004964e+18,2021-03-26T10:34:34.000Z,2021-03-26 10:34:34+00:00,3
350,351,"Woher die zynische Sicht wohl kommt? Manche blenden fehlende Digitalisierung und Verkehrswende, Lobbyskandale,  Klimawandel, Rechtsruck, Korruption, Gesundheits- und Pflegenotstand, Marschflugkörper auf Zivilisten und andere Menschenrechtsverletzungen vielleicht besser aus. https://t.co/MpDwlvnN4h",1.3753903391717783e+18,2021-03-26T10:13:05.000Z,2021-03-26 10:13:05+00:00,3
351,352,"@Reckert8 Es geht also nicht um Gesundheit, sondern um den Klimawandel. Einschränkung des Individualverkehr, Reisen usw.",1.375380148254556e+18,2021-03-26T09:32:35.000Z,2021-03-26 09:32:35+00:00,3
352,353,"Mein Traum-Trio zur Bewältigung von Pandemie/Klimawandel:
Bundeskanzler @Markus_Soeder
Gesundheitsminister @Karl_Lauterbach 
Umweltminister Robert Habeck 

#coronavirus #Klimawandel",1.3758859150595932e+18,2021-03-27T19:02:19.000Z,2021-03-27 19:02:19+00:00,3
353,354,"NACHHALTIGKEIT hat hohe Relevanz. Auch in der Beschaffung im Gesundheitswesen. Das zeigt eine aktuelle Umfrage unter 149 LinkedIn Nutzern. 

#Nachhaltigkeit #Lieferkettengesetz #Sorgfaltspflichtgesetz #CO2Emissionen #Klimawandel #Biodiversität #Menschenrechte #Gesundheit https://t.co/PUSO8YByOM",1.3757281145678766e+18,2021-03-27T08:35:16.000Z,2021-03-27 08:35:16+00:00,3
354,355,"@LuniUmpa Objektive Gründe, keine Tiere zu essen:

Rodung der Regenwälder,
Welthunger,
Klimawandel,
Gesundheit (Wahrscheinlichkeit von Herzerkrankungen sinkt)",1.375576624654082e+18,2021-03-26T22:33:18.000Z,2021-03-26 22:33:18+00:00,3
355,356,"[B &amp; HL] Deutsche Allianz Klimawandel und Gesundheit: Projektleitung Fortbildungen für transformative ärztliche Praxis, Planetary Health und Klimaschutz, ohne Bewerbungsfrist #job https://t.co/eCZV5lpdIH",1.375564905064104e+18,2021-03-26T21:46:44.000Z,2021-03-26 21:46:44+00:00,3
