"","text","age","gender"
"109","«L’istruzione femminile migliora la salute pubblica, mitiga il cambiamento climatico, aumenta la pace e promuove la crescita economica».
#malalayousafzai @ Global Education Summit

Più di 130 milioni di bambine non vanno a scuola.

https://t.co/spUhdJRUBT","30-39","female"
"110","@eccoda Sì sì, e si parla di salute e di morti quindi una cosa molto tangibile, figuriamoci quando ci sarà da far capire realmente alle persone il cambiamento climatico o i danni dell'inquinamento. Ci sarà da strapparsi gli occhi","<=18","male"
"111","Tutti i problemi del cambiamento climatico sulla salute fisica e mentale https://t.co/djQwnDG917",">=40","male"
"112","A chi importa del cambiamento climatico⁉️
👉https://t.co/ViltJD9vGU
#inquinamento #temperature #clima #Terra #salute #life https://t.co/h1G54cbknV","30-39","female"
"113","@wildflowerire Ma se la gente non crede agli esperti neanche quando si tratta di salute, con i vaccini, figurati se sto ebeti possono credere agli esperti per il cambiamento climatico","<=18","female"
"114","Se per le misure di contenimento di un virus per preservare la salute collettiva c’è tutta questa avversione, non osiamo immaginare quando saranno necessari provvedimenti contro il cambiamento climatico e per preservare il clima. #divulgazione #scienza #società",">=40","male"
"115","🌪 Il cambiamento climatico è una reale minaccia per la nostra salute.

Vediamo perché, come possiamo contrastare i danni, quali precauzioni prendere.

Leggi la nostra scheda al link 👉 https://t.co/K55s3WYKcH https://t.co/gcPNK9Ews7","30-39","female"
"116","@RobVicaretti Confesso che mi sono perso tra tutti i benaltrismi di questa intervista, manca solo aver rivendicato la lotta alla fame nel mondo e al cambiamento climatico. Troppe cose si dovrebbero fare: ma perché opporsi a quella subito disponibile a tutela della salute (anche) nel lavoro?",">=40","male"
"117","@NicolaPelleg89 @ilabassani @AliceIsAway @Cartabellotta Bro, uno può pure dirmi che uno non accetta il rischio di dover faticare per fare la raccolta differenziata e il rischio di cambiamento climatico sì, non è che mi metto ad ascoltarlo.

Una cosa è se pensi che il rischio per la salute non sia così alto, un'altra se te ne freghi.","<=18","male"
"118","La dottoressa Chiara Castellani ci porta fra le strade sabbiose di Kenge durante la stagione secca. Gli effetti del cambiamento climatico sono visibili  anche nel Kwango, si attende la pioggia.
#chiaracastellani #dirittoallasalute #insiemeachiaracastellani https://t.co/yaCdtSbfeo",">=40","female"
"119","""Il legame tra cambiamento climatico, salute e povertà"" (Cheryl Holder | TEDMED 2020) https://t.co/7gF1aFivWK via @TEDTalks 
- Sottotitoli in italiano

#CambiamentoClimatico #Umanità #Economia",">=40","male"
"120","Il cambiamento climatico ce sta a fa sbroccà de capoccia.
Volemo fa quarcosa o preferimo fa rosolà er Pianeta Tera come un pollo allo spiedo?
https://t.co/AnRNNHcIj1
(@MiTE_IT )
(@MinisteroSalute )
#cambiamentoclimatico
#Psicologia 
#Psichiatria",">=40","male"
"121","Molte le evidenze dei danni del cambiamento climatico sulla salute mentale
Le politiche non devono ignorare questo aspetto e  l'azione individuale contro il #climatechange  deve essere immediata, globale e consistente.
https://t.co/INUQpyl9oP
(@EUClimateAction )
#MyWorldOurPlanet",">=40","male"
"122","Secondo un rapporto dell’UNICEFi, i giovani che vivono nella Repubblica Centrafricana, nel Ciad, in Nigeria, in Guinea e nella Guinea-Bissau sono quelli maggiormente a rischio per gli impatti del cambiamento climatico, che minacciano la loro salute…
https://t.co/7vWwML7Joe",">=40","male"
"123","-perché oscurare la realtà dei fatti (della catastrofe naturale all’impatto ambientale, dal cambiamento climatico alla crescita della disuguaglianza sociale, dall’effetto sulla salute pubblica alla lotta per le  risorse -perché tutto è collegato-), posticipare-","<=18","female"
"124","La lotta per il clima può abbattere anche le disuguaglianze e portare enormi benefici di salute: un editoriali di Fabrizio Bianchi su il @DomaniGiornale. @PazzoPerDomani #CambiamentoClimatico #Salute https://t.co/ZAz5gEsH9b",">=40","male"
"125","Il legame tra cambiamento climatico e salute pubblica è troppo trascurato. Basta pensare all’aria più pulita, a diete più sane ma anche alla prevenzione dei fattori di rischio di malattie infettive, e quindi di altre pandemie.
#1settembre
https://t.co/nO1Q1in9z2","19-29","male"
"126","ll legame tra cambiamento climatico e salute pubblica è trascurato. Lavoriamo per sensibilizzare ə più giovanə. 2/2 

#DEARProgramme #ClimateOfChange #Peopleandplanet",">=40","male"
"127","Il cambiamento climatico è la ""più grande minaccia per la salute pubblica globale"" https://t.co/hr244r89p0",">=40","male"
"128","|| NeWs.FlasH ||
News | Euronews RSS - Il cambiamento climatico è la ""più grande minaccia per la salute pubblica globale""
Un recente articolo pubblicato su oltre 200 riviste mediche accreditate avverte (o conferma?) l'annoso problema: le ondate di calore… https://t.co/dKcRMKTWe1",">=40","male"
"129","🔛 Cambiamento climatico, ripresa economica e sociale, salute e diritti umani, ruolo globale dell'UE.
🔴🎙🇪🇺 Nel dibattito sullo stato dell'Unione europea,  gli eurodeputati esamineranno l'operato della Commissione sui temi che preoccupano i cittadini. 

#SOTEU 15.09 Strasburgo https://t.co/QUWvCLkfzv",">=40","male"
"130","La salute circolare nell'appello ai leader mondiali lanciato in queste ore da oltre 200 riviste mediche in tutto il mondo. Obiettivo: chiedere un'azione contro il cambiamento climatico che protegga la salute dei cittadini. Qui il pezzo del Guardian https://t.co/AgLyn841zO #health","30-39","male"
"131","Cambiamento climatico e crisi della biodiversità sono i più grandi pericoli per la salute dell'umanità - https://t.co/G3KNedG0Wl https://t.co/MXUN6pyJ8m",">=40","male"
"132","Oltre 230 giornali di scienza e medicina di primo piano, inclusi Lancet e Journal of the American Medical Association, hanno pubblicato ieri un editoriale in cui hanno definito “il cambiamento climatico” come “la minaccia più grande per la salute pubblica globale”.",">=40","male"
"133","Abbiamo un nuovi video sul nostro canale EMERGENCY: Come incide il cambiamento climatico sulla nostra salute? | ""La cura"", il Festival 2021 di EMERGENCY https://t.co/dXq5bpCZ7i https://t.co/lMGBBeWrLq",">=40","male"
"134","@StefanoSacchi @GuidoBrera No aspetta, se in val padana si riducono le emissioni da combustione domestica e traporti la popolazione locale ne beneficia immediatamente in termini di salute. Il tema del cambiamento climatico dovuto al surriscaldamento è parallelo, semmai complementare.","19-29","male"
"135","Sarà @FerdinandoC a rispondere alla prossima “Domanda per pensare”: COME INCIDE IL CAMBIAMENTO CLIMATICO SULLA NOSTRA SALUTE?
Fra poco a #lacuraemergency https://t.co/b3qIIyUQas",">=40","male"
"136","#Ambiente ""Cambiamento climatico è qui e ora. Cominciamo a pensare di occuparcene quando ormai è troppo tardi, come succede anche per i problemi di #salute a livello globale."" @marcocattaneo https://t.co/gN6eo7JYeM https://t.co/KdHMiR5QcG",">=40","male"
"137","La psiche, nella totalità dei processi consci o inconsci, si rivela attraverso l’immagine, il pensiero, e il linguaggio, all’interno dei fenomeni di gruppo e in relazione con l’#ambiente. Applicate questo al cambiamento climatico, periferie e metropoli. #salutementale","30-39","female"
"138","New post: clipSALUTE - Ecco quanto il cibo influisce sul cambiamento climatico Fonte https://t.co/eyq6evBUpF",">=40","male"
"139","Le più importanti riviste mediche del mondo chiedono un’azione urgente contro il cambiamento climatico https://t.co/iQsrkW2xsd via @infosubmarine                               “la più grande minaccia di sempre alla salute pubblica.” !!!",">=40","male"
"140","🔛Cambiamento climatico, ripresa economica e sociale, salute e diritti umani, ruolo globale dell'UE.
❗️🎙🇪🇺 Nel dibattito sullo stato dell'Unione europea,  gli eurodeputati esamineranno l'operato della Commissione sui temi che preoccupano i cittadini. 

#SOTEU 15.09 Strasburgo https://t.co/erkwgddtrN",">=40","male"
"141","Il tempo è galantuomo ma ora torniamo a parlare di cose davvero serie: cambiamento climatico, diritto alla #salutementale, e #Salariominimo 👇🏿👇🏿👇🏿👇🏿 https://t.co/qyvtmDnHun","30-39","female"
"142","Il cambiamento climatico è la ""più grande minaccia per la salute pubblica globale"" #spaziotransnazionale informa https://t.co/LPEtSQkS9h",">=40","male"
"143","Un recente articolo pubblicato su oltre 200 riviste mediche accreditate avverte che il cambiamento climatico è la ""più grande minaccia per la salute pubblica globale"". https://t.co/fmnMWMVoFA","30-39","male"
"144","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0Rk2xZ 59","<=18","male"
"145","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEt4ig1 59",">=40","male"
"146","🗞 Uno dei possibili effetti del #cambiamentoclimatico sulla #salutementale è l’#ecoansia, la paura cronica della rovina ambientale. Adottare comportamenti all’insegna della #sostenibilità può aiutare a superarla.

👉🏻 https://t.co/euri4PW7n6
@stateofmindwj #DailyNews #20settembre",">=40","male"
"147","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0Rk2xZ 61","<=18","male"
"148","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEt4ig1 61",">=40","male"
"149","L'inquinamento aumenta, le temperature salgono in modo vertiginoso, gli effetti del cambiamento climatico si fanno più tangibili. Che effetto ha tutto questo sulla salute mentale? Ultimamente gli esperti parlano di Eco-ansia.. 
https://t.co/o8ZxvlYcKz #EcoAnsia #ClimateChange",">=40","male"
"150","@GigiEinaudi Auto elettrica:
1) non e’ disonesto chi ce l’ha
2)non è finta 
Vivo in un mondo messo male e che sta subendo un cambiamento climatico che mette in discussione il futuro di tutti noi dalla salute , alla sicurezza e al lavoro
Dove vivi tu ?","30-39","male"
"151","“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/LtV6pvLFOB","30-39","male"
"152","Cambiamento climatico e salute https://t.co/JekpfiKPJM via @enostra #energiabuona #energiacondivisa #ambiente #rinnovabili #ènostra #partecipazione #cooperazione #energia #transazioneenergetica #transizioneecologica #climatechange #cambiamentclimatico #salute #awip #sapevatelo",">=40","male"
"153","per affrontare il cambiamento climatico; inoltre, ha protetto la salute umana e gli ecosistemi limitando la radiazione ultravioletta dannosa che raggiunge la Terra.

L'obiettivo è quello di aumentare la consapevolezza della sua importanza e delle azioni che aiutano a proteggerlo.","<=18","male"
"154","Il SISM invita le future figure professionali della salute a prendere parte allo #ScioperoPerIlClima di @fffitalia domani.
Il cambiamento climatico ed i danni ambientali continueranno ad avere un grave impatto sulla #Salute, 
servono politiche concrete di sviluppo #Sostenible","19-29","male"
"155","a livello politico diventando inviati presidenziali speciali. Si preoccupano di temi come abusi, salute mentale, razzismo, xenofobia, manipolazione classifiche, educazione, cambiamento climatico, lgbt, piccoli business, cultura e tanto altro","<=18","male"
"156","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0RBDpx 79","<=18","male"
"157","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEtlT7z 79",">=40","male"
"158","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/cY9E0RBDpx 47","<=18","male"
"159","StateOfMind:“Ecofenotipo” climatico: quanto è influenzata la nostra salute mentale dai cambiamenti climatici? https://t.co/0lqgEtlT7z 47",">=40","male"
"160","@Agenzia_Ansa Raga, ancora non avete capito che quello è un finanziere che se ne sbatte altamente le palle sia del cambiamento climatico che della nostra salute?
I picci, il denaro, gli schei, il nichel, la moneta... questo gli interessa.
ESSO serve quel dio.

È #dittatura",">=40","male"
"161","https://t.co/gcvQXNHjtd Nel libro ""Saving Us"" (Salvarci), Katharine Hayho spiega quanto c'è di vero sul cambiamento climatico, dimostrando che il cambiamento climatico non è solo una questione ambientale. È un problema economico, tecnologico, di salute, ed umano. https://t.co/1hamoydDXn",">=40","male"
"162","accordo in materia giudiziaria.
I due presidenti affronteranno temi legati alla sicurezza e alla difesa, questioni commerciali, salute e ripresa economica, questioni migratorie, protezione degli oceani e cambiamento climatico, questioni culturali ed",">=40","male"
"163","@info_zampa @FranceskoNew @Antonio_Caramia @Patriziapattys @erretti42 @GiudaV @CCKKI @lucma66 @Moonsha72460823 @iggyHT @tiziueb @robertdolci @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @gaetano_settimo @cinziacaporale @BiologiScienza @AurelianoStingi @bioccolo @MaddalenaGissi @corzunino @chiara_sabelli @RobiVil @GiorgioSestili @andcapocci @undotti @Ale_x_Ferretti @IaconaRiccardo @reportrai3 @fabriziobarca @DD_Forum @tomasomontanari @TigressEllie @itosettiMD_MBA @bad_scientists @vcolizza @SIPediatri @FimpP @GermHunterMD @CGriwkowsky @NHSMillion ""Guerra al cambiamento climatico"" son parole di Biden, non le ho inventate io neh.
Get ready per un futuro disastroso, la grottesca gestione pandemica è solo un gentile accenno iniziale.

Braccati dai prenditori capitalisti, sono loro i veri zombies. https://t.co/pAHm7kg8ws","<=18","male"
"164","@info_zampa @FranceskoNew @Antonio_Caramia @Patriziapattys @erretti42 @GiudaV @CCKKI @lucma66 @Moonsha72460823 @iggyHT @tiziueb @robertdolci @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @gaetano_settimo @cinziacaporale @BiologiScienza @AurelianoStingi @bioccolo @MaddalenaGissi @corzunino @chiara_sabelli @RobiVil @GiorgioSestili @andcapocci @undotti @Ale_x_Ferretti @IaconaRiccardo @reportrai3 @fabriziobarca @DD_Forum @tomasomontanari @TigressEllie @itosettiMD_MBA @bad_scientists @vcolizza @SIPediatri @FimpP @GermHunterMD @CGriwkowsky @NHSMillion stesso ragionamento della ""guerra al cambiamento climatico"" invece di cambiare il Sistema Capitalista Patriarcale che sta uccidendo Terra.","<=18","male"
"165","📢 Martedì 28 settembre @ipsia_acli, @ManiTese e @Fairwatch1 vi invitano all'incontro “Salute, cambiamento climatico e tutela della biodiversità, nell'era delle pandemie”. Dalle ore 15 presso l'auditorium Clerici di @ACLIMilanoeMB.
👉 Maggiori info qui: https://t.co/a1KXDwukdN https://t.co/v27tP7IRB0",">=40","male"
"166","Promuovere istruzione di qualità, buona salute e modelli social housing, colmare divario digitale, contrastare cambiamento climatico: alcuni temi sui quali #Fondazioni possono svolgere ruolo importante per #Agenda2030 #FestivalSviluppoSostenibile Pierluigi Stefanini @ASviSItalia https://t.co/yeht4XBwcI",">=40","male"
"167","Oggi a Milano si apre la #Youth4Climate. Avevamo spiegato che cosa è l'eco-ansia e gli effetti che il cambiamento climatico può avere sulla salute mentale. Non una patologia da curare bensì una risposta sana e costruttiva a una minaccia reale https://t.co/LBV8mYQnkh https://t.co/Q6XhTE9nOY","<=18","male"
"168","@ipsia_acli, @ManiTese e @Fairwatch1 vi invitano all'incontro “Salute, cambiamento climatico e tutela della biodiversità, nell'era delle pandemie”. Oggi #28settembre dalle ore 15 presso l'auditorium Clerici di @ACLIMilanoeMB.
👉 Maggiori info qui: https://t.co/a1KXDwukdN https://t.co/SLGaOVAMqr",">=40","male"
"169","Segui in webstreaming la prima sessione del Panel europeo di cittadini - Panel 3 ""Cambiamento climatico, ambiente, salute"".
Sessioni plenarie: 
02/10/2021 alle ore 11.00 e alle 13.15 CET.
Il webstreaming è disponibile su -&gt; https://t.co/b33bdyjqXS
#thefutureisyours #ilfuturoètuo https://t.co/6VvC77sXZD",">=40","male"
"170","Dall’1 al 3 ottobre segui il 𝘁𝗲𝗿𝘇𝗼 𝗽𝗮𝗻𝗲𝗹 𝗱𝗶 𝗰𝗶𝘁𝘁𝗮𝗱𝗶𝗻𝗶 𝗲𝘂𝗿𝗼𝗽𝗲𝗶 della #CoFoE! 
🗣Temi: cambiamento climatico, ambiente e salute 
Segui la sessione online👉https://t.co/EAtX7Xi3we 

#IlFuturoèTuo 
@CittaMetroTO @europainitalia @Europarl_IT @EU_Commission https://t.co/MGQmIqpAjM",">=40","male"
"171","Per analizzare gli effetti del cambiamento climatico sulla salute dei lavoratori e aumento del rischio di infortunio è necessario in primis mettere in campo strumenti epidemiologici per misurare quantitativamente l'intensità del fenomeno stesso #AlessandroMarinaccio @inail_gov https://t.co/GXtNltXH6q",">=40","male"
"172","📅  Oggi, 4 ottobre, è la #GiornatamondialeHabitat. L’obiettivo è quello di arrivare a sviluppare piani a #zeroemissioni 🌆
Conosci le implicazioni del cambiamento climatico sulla tua salute? E le #strategie che puoi mettere in atto?
https://t.co/dnhJsgOJFd https://t.co/pvauxRmZq5",">=40","male"
"173","#PreCop26Rome @SpeakerPelosi - Camera dei Rappresentati USA: ""La sfida più urgente dei nostri tempi, il cambiamento climatico, è una minaccia esistenziale per il nostro Pianeta. Una priorità di salute, economica, di lavoro e di sicurezza. Ed è anche una questione morale"" https://t.co/JyFKZbBu1H",">=40","male"
"174","Segui in webstreaming la prima sessione del Panel europeo di cittadini - Panel 3 ""Cambiamento climatico, ambiente, salute"".
Sessioni plenarie: 
03/10 alle 9.00 e 11.15 CET
Il webstreaming è disponibile su -&gt; https://t.co/b33bdyjqXS
#thefutureisyours #ilfuturoètuo https://t.co/VY7cqhojSO",">=40","male"
"175","Vuoi sapere in che modo il cambiamento climatico sta impattando sulla salute pubblica? Partecipa a questo prossimo evento, ospitato da @EconomistEvents/ @TheEconomist, sul perché la salute respiratoria dovrebbe essere al centro della politica del clima: https://t.co/3hcUnw1EMG https://t.co/PUYFarRdZh",">=40","male"
"176",".@dariofrance @MiC_Italia“Molte cose resteranno, abbiamo capito che siamo tutti sulla stessa barca, non ci sono più i confini nazionali per i grandi temi che interessano il mondo: dal cambiamento climatico alla salute e l'economia.
#FestivalSviluppoSostenibile #STIAMOAGENDO https://t.co/tAEn3uqp5v",">=40","male"
"177","@Pierlui66765816 @myrtamerlino Non noto che in questo mondo, quotidianamente, si porti rispetto per la salute di tutti. Il cambiamento climatico é solo la punta di un iceberg e di un menefreghismo assoluto verso il ""benessere"" e la salute altrui, ma anche propria... aldilà del Covid.",">=40","female"
"178","Salute mentale e cambiamento climatico ne abbiamo parlato ieri in live https://t.co/dGD7S09Vjm","19-29","female"
"179","Economia verde e lotta al cambiamento climatico con il programma UE LIFE, lunedì 18 info day gratuito organizzato da @RegioneUmbria, Suap e Seu Servizio Europa 👇
https://t.co/J5ZuKA2q9Y

#life 
#ambiente 
#Clima 
#sviluppo
#Salute 
#Europa 
@AcsNewsUmbria https://t.co/FPh1sucmIC","30-39","female"
"180","Anche senza essere ambientalista, ciascuno di noi dovrebbe sapere che gli alberi sono il principale baluardo contro il cambiamento climatico oltre che fonte di salute e di bellezza. Di solito si tagliano gli alberi per cementificare. Come se non ci fosse abbastanza cemento. 2/","<=18","male"
"181","Cambiamento climatico, triplicata la frequenza delle ondate di calore in città. Salute a rischio  - Doctor33 https://t.co/Bahwx2DrgL",">=40","male"
"182","🔁 #SaveTheDate 25 ottobre h 15 #MovimentoLaudatoSi' con @FOCSIV presentano ai parlamentari la petizione Pianeta Sano, Persone Sane.
Salute, cambiamento climatico e biodiversità sono interconnessi 
Iscriviti https://t.co/JhfDUndaNL
Leggi la petizione https://t.co/y9Y81QqCR0 https://t.co/wv1WVN1ID4",">=40","male"
"183","Farina: ""Tre le priorità per il futuro: gli investimenti sostenibili; la lotta al cambiamento climatico e agli eventi catastrofali; un modello di welfare integrato (tra pensione, salute e assistenza a lungo termine)"".
#ANIAInsuranceSummit https://t.co/9PR42k3dVO",">=40","male"
"184","⏰#SaveTheDate 25 ottobre h 15 Movimento Laudato Si' con Focsiv presentano ai parlamentari la petizione Pianeta Sano, Persone Sane.
Salute, cambiamento climatico e biodiversità sono interconnessi 🌎
Iscriviti👉https://t.co/Sy6QdMkmDa
Leggi la petizione👉https://t.co/CXpJr6SIdv https://t.co/EeGiGAP2oz",">=40","male"
"185","https://t.co/9vtZkgOqY4 

Le cose gravissime che sta facendo questo governo, con la complicità di chi lo sostiene: spendere i soldi che servono per salute scuola e cambiamento climatico per le armi.",">=40","female"
"186","Non solo catastrofi naturali: il #climatechange sta avendo gravi conseguenze anche sulla salute delle persone e sulle nostre economie. 
Per questo il #rischioclimatico deve essere incluso tra i servizi offerti dai professionisti del #riskmanagement: https://t.co/rsrP3DECPp https://t.co/LYX6fu3m6R",">=40","male"
"187","📣 @TheLancet, col cambiamento climatico ci giochiamo un futuro sano.
Il rapporto annuale della prestigiosa rivista, fa il punto sulla situazione del rapporto tra #clima e #salute. Peggiorano tutti gli indicatori, in alcuni casi in modo grave.
 https://t.co/FdDrjUrWjt",">=40","male"
"188","OMS, conferenza globale 2021 sulla salute e sul cambiamento climatico: La ""Global Conference on Health and Climate Change"", organizzata dall'Organizzazione Mondiale della Sanità (OMS) e dalla Global Climate and Health Alliance (GCHA), si terrà a margine… https://t.co/2i6pJVW4lQ",">=40","male"
"189","Vi siete chiesti qual è la situazione attuale della consapevolezza dei rischi per il #benessere e la #salute connessi al cambiamento climatico? Il nostro @AntonioMI90 vi dà qualche risposta in questo articolo del @Corriere_Salute . Buona lettura!
#ClimatChange https://t.co/O4L2k61Fin",">=40","male"
"190","Codice rosso per la salute nostra e del pianeta, il 'virus' che stiamo dimenticando di combattere si chiama cambiamento climatico. I piani di ripresa post pandemia rappresentano un'occasione anche per fronteggiare la crisi climatica che rischia di

https://t.co/vHCoEsu84H https://t.co/63c9YWbwPg",">=40","male"
"191","#Clima #ClimateCrisis #Salute I sistemi sanitari non sono pronti per il cambiamento climatico https://t.co/cIOBbAhN8U",">=40","male"
"192","@OfficialTozzi Più che per il cambiamento climatico, magari per migliorare la salute dei paesi poveri è impedire che muoiano di fame milioni di bambini. Ah no, quelli producono CO2...",">=40","male"
"193","@kekko71 @GretaThunberg @regionesicilia @CataniaToday @MiTE_IT @MinisteroSalute Smettendo di consumare carne. Le emissioni di co2 emesse dagli allevamenti intensivi sono una
delle principali cause del cambiamento climatico.","<=18","male"
"194","@cinziascaffidi, saggista attenta alle tematiche ambientali,  spiega al Festival come solo una pratica agricola rispettosa della #biodiversità e della natura possa fermare il cambiamento #climatico senza produrre un #cibo che attenti alla nostra #salute.
https://t.co/2eWA1oj0NA",">=40","male"
"195","Barbara Guastaferro nel Comitato Scientifico sul futuro dell'Europa, sarà coordinatrice del gruppo di lavoro ""Salute, ambiente e cambiamento climatico""
https://t.co/xwYptbzjGC https://t.co/Uxgyqu3Ba2",">=40","female"
"196","@dukana2
@PuntoebastaBas
@MiTE_IT
@minGiustizia
@MinisteroSalute
@MISE_GOV
@ItalyMFA
@regbasilicata
@Regione_Sicilia
@OPECSecretariat
@TotalEnergiesIT
@eni
@Shell
@EssoItaliana

PresaDiretta 27.09.2021 - Petrolieri, negazionisti del cambiamento climatico

https://t.co/bN5NMX3u7v","30-39","male"
"197","Cambiamento climatico, dati satellitari chiave per la salute della Terra https://t.co/niGHEhlSxp",">=40","male"
"198","🇮🇹  Cambiamento climatico, dati satellitari chiave per la salute della Terra ➡️ https://t.co/D8z5xZh9VA https://t.co/z2bidr2W9f","30-39","female"
"199","Cambiamento climatico, dati satellitari chiave per la salute della Terra ➡️ https://t.co/id50m7ggSn https://t.co/7TPNuA2hKo",">=40","female"
"200","Cambiamento climatico, dati satellitari chiave per la salute della Terra. https://t.co/84eHHKMkxe",">=40","female"
"201","Quale ruolo possono svolgere il governo e la società civile nel mitigare gli effetti del cambiamento climatico sulla salute? Segui dalle 15.15 alle 16.15 (ore italiane) https://t.co/qs3IhvbnzA","<=18","male"
"202","@COP26 #BastaDeforestazioni #BastaFossili #BastaAllevamenti #ClimateEmergency #ClimateAction #BastaConsumismo #BastaInteressiEconomici #BastaInquinamento  #Ambiente #Animali #Salute #Noncèpiutempo 
Cambiamento climatico dipende dall'attività umana ma non  https://t.co/FfJKtXR4pl",">=40","female"
"203","Tutto quello che accade nel mondo, l’uomo l’ho ha forgiato con le sue mani, come il cambiamento climatico, e dovuto agli numerosi esperimenti nucleari,alle numerose guerre con armi infernali, in poche parole i governanti nn hanno mai fatto nulla per il pianeta e x la salute umana","30-39","male"
"204","📌 #CambiamentoClimatico e impatti sulla #salute.
Nonostante dei progressi tangibili registrati dall’Organizzazione mondiale della sanità nel suo sondaggio annuale, sono ancora troppi i paesi che non riescono a prendere misure concrete
 https://t.co/45acAIoYuU",">=40","male"
"205","Il GIS come strumento per rispondere al cambiamento climatico 
https://t.co/JWuRsw3JSN 
#COP26 #clima #svilupposostenibile #GIS #ArcGIS Online #storymap #dati #analisi #cambiamentoclimatico #saluteglobale https://t.co/iNN3JiryA4",">=40","female"
"206","New post: Cambiamento climatico e salute: mirare ai co-benefici https://t.co/n9Uwx7hoHk",">=40","male"
"207","#Salute e #CambiamentoClimatico priorità di molti Paesi, ma mancano i fondi per agire https://t.co/y7ATewUUZG","30-39","male"
"208","wallstreetita: Cambiamento climatico e comparto assicurativo: quale la situazione attuale? Secondo Saverio Longo, Country Leader AXA XL Italia, per il 72.4% degli intervistati gli effetti del surriscaldamento hanno effetti sulla salute. #WBFMI @wobi_it https://t.co/IhWOwLv9hH",">=40","male"
"209","Cambiamento climatico e comparto assicurativo: quale la situazione attuale? Secondo Saverio Longo, Country Leader AXA XL Italia, per il 72.4% degli intervistati gli effetti del surriscaldamento hanno effetti sulla salute. #WBFMI @wobi_it https://t.co/t0LWiMjHdm",">=40","male"
"210","Ecco perché cambiamento climatico, virus e salute umana dipendono dalla biodiversità - Corriere. - https://t.co/XYjbh8jjjt #GoogleAlerts",">=40","female"
"211","Perché cambiamento climatico, virus e  salute umana dipendono dalla biodiversità https://t.co/uwPkgPexf4 https://t.co/VVmMAD7TDu","30-39","male"
"212","Salute e cambiamento climatico priorità di molti Paesi, ma mancano i fondi per agire - https://t.co/8w0iaSSod4 https://t.co/duMcykTeCX",">=40","male"
"213","Cambiamento climatico, dati satellitari chiave per la salute della Terra https://t.co/yrbV7RAqwZ",">=40","male"
"214","#Salute In #Canada una donna riceve dal medico una diagnosi unica al mondo: per la prima volta, ""sintomi da cambiamento climatico.""
#16novembre #clima #sintomi #diagnosi #medico 
.
.
.
.
https://t.co/lFh55ztGmL",">=40","male"
"215","Come il cambiamento climatico influenza negativamente la salute fetale, tra cui i nati morti e il parto prematuro

#climatechange #health #pregnantwomen https://t.co/57s6eM4MYL",">=40","male"
"216","Cambiamento climatico e impatti sulla salute, l’allarme dell’Oms https://t.co/ZDdnqcRZuL via @Rinnovabili.it","<=18","male"
"217","Cambiamento climatico e impatti sulla salute, l’allarme dell’Oms 
https://t.co/Vri8GlrI8G 

via @Rinnovabili.it",">=40","male"
"218","@info_zampa @Mati49346368 @Davide19663174 @saturniatellus @FranceskoNew @EmMicucci @Moonsha72460823 @stefaniaconti @Moonlightshad1 @polina1156 @erretti42 @lucma66 @RobiVil @itosettiMD_MBA @Patriziapattys @miciamiaoo @demian_online @svirgola2 @Honest34492337 @LongCovidItalia @GiudaV @LoGnuSagace @Antonel36628575 @FabrizioChiodo @Cartabellotta @StefanoCavatton @MarceVann @annak65649009 @bioccolo @Antonio_Caramia @CCKKI @iggyHT @tiziueb @ScuolaNoCovid @CasaScrittori @ProfPBianchi @WRicciardi @ideascuola @gianlucac1 @MIsocialTW @robersperanza @MinisteroSalute @istsupsan @ISSalute_it @giorgiogilestro @MMmarco0 @BiologiScienza @AurelianoStingi @SigfridoRanucci Si, Naomi Klein parla di Disaster Economy: terrorismo, cambiamento climatico, virus, usati come clave per aumentare il controllo del popolo, principalmente attraverso il Debito, come ci insegno' buonanima di @davidgraeber . Media mainstream sono complici con la disinformazione.",">=40","male"
