"","text","age","gender"
"101","“İklim Değişikliği ile Mücadele ve Enerji Sektörünün Dönüşümü” Webinarı Gerçekleştirilecek https://t.co/7idEjmpdle 
 #ekonomiknokta #worldmedia #group #güncel #haber #gündem #takipet #teknoloji #endustri #sağlık #ekonomi #otomotiv #Türkiye #dünya #sondakikahaberler #facebook",">=40","male"
"102","“İklim Değişikliğine Giriş”, “Çevre Eğitimi Ekseninde İklim Değişikliği ve Biyolojik Çeşitlilik” ve” İklim Değişikliği ve Sağlık” olmak üzere toplam 3 sunumdan oluşan etkinlik çoklu oturumlar şeklinde gerçekleşecektir.

https://t.co/VBoQ83qcw1",">=40","male"
"103","Chemtrails jeomühendislik, aşılar, medya, insan yapımı iklim değişikliği propagandası, pandemik simülasyonlar ""yani, pandemik planlama ve orkestrasyon"" 

The Imperial College ve IHME ""Sağlık Ölçümleri ve Değerlendirme Enstitüsü"" gibi pandemileri modelleyen kuruluşlar ...","19-29","female"
"104","Başkan Gürkan 'İklim Değişikliği ve Sağlıklı bir Gelecek' temalı proğrama katıldı - 'Kentlerde Yeni Atık Yönetim Uygulamaları' Konulu Programa Konuk Olan Başkan Gürkan: https://t.co/jcvnEvZMQt",">=40","female"
"105","🗣️Çevre, İklim ve Sağlık için İşbirliği Projesi yürütücülerinden Berkay Hacımustafa:

💬Termik santrallerin neden olduğu civa kolayca havaya karışır. Havadaki civa çökelme veya yağış yoluyla suya geçer ve besin zincirindeki toksik yolculuğu başlar.

https://t.co/NghvQ0lqw5","30-39","male"
"106","Başkan Gürkan 'İklim Değişikliği ve Sağlıklı bir Gelecek' temalı proğrama katıldı - 'Kentlerde Yeni Atık Yönetim Uygulamaları' Konulu Programa Konuk Olan Başkan Gürkan: https://t.co/fZiIM73UpS 
@MalatyaBelTr",">=40","male"
"107","🌊Denizlerimiz büyük bir risk altında! Bu geni mavilikteki sağlıklı bir ekosistem hem dünya için hem de insanlık için kritik öneme sahip. Ancak geçtiğimiz yüzyılda denizlerdeki ekosistem iklim değişikliği, kirlilik ve aşırı avlanmayla benzeri görülmemiş bir şekilde zarar gördü. https://t.co/PuxjPkLa4g",">=40","male"
"108","Tarım ve iklim değişikliği ilişkisini sağlık yaklaşımıyla ortaya koymaya çalışıyoruz. Tüm işbirliklerine açığız @zehirsiz_ag 
.
#SaglikIcinIsBirligi #climatehealth https://t.co/oJOH4j4Faa",">=40","male"
"109","🌎Çevre, İklim ve Sağlık için İşbirliği Projesi @CISIP_TR başladı

💬Proje yürütücülerinden Melike Yavuz: Amacımız sağlık uzmanlarının katılımına açık, çevre ve iklim değişikliği üzerine çalışan, işbirliğine dayanan bir platformun kurulması

✍️Hatice Aktay
https://t.co/iJpClSG2qY https://t.co/G7uliSpRUz","30-39","male"
"110","Bugün Hindistan'da doğduysanız, sağlık beklentileriniz acımasız görünüyor:

Beslenme eksikliği, bodurluk, israf, kirlilik ve iklim değişikliği, Hintli çocukların gelecek nesillerinin yaşam beklentilerini kısaltacak.

https://t.co/BaEFz2My5M https://t.co/MiqVP4pv2q",">=40","male"
"111","Türk Devleti kendine özgün doktrin ve parametreler ile sadece sağlık alanında değil, yine ulusüstü örgütlerin iklim değişikliği,dijitalizm ve gıda ile tarım politikalarını manipüle etme girişimlerine karşı kendi tezlerini ortaya koyup toplumunu buna böre yönlendirmesi lazım...",">=40","male"
"112","İklim Değişikliği Araştırma Komisyonumuzda bugün;
• Enerji ve Tabii Kaynaklar
• Sağlık 
• Ulaştırma ve Altyapı Bakanlıkları iklim değişikliği kapsamındaki faaliyetlerini sundular. 

@TCEnerji
@saglikbakanligi
@UABakanligi
@aBayraktar1
@ofatihsayan https://t.co/zQDscpRt7F",">=40","male"
"113","⚠️İklim değişikliği insan sağlığını iki şekilde etkileyebilir: 

1️⃣ iklim veya aşırı hava olaylarından etkilenen sağlık sorunlarının şiddetini veya sıklığını değiştirerek, 

2️⃣ daha önce benzeri görülmemiş veya beklenmeyen sağlık sorunları veya tehditler yaratarak.  @TudavTudav https://t.co/mnvigdDqYK",">=40","male"
"114","Aşılama hedefine 2023'te varırlar gibi geliyor. Ama asıl hedef 2030.

Biden 'iklim krizi politikası' nı baskı unsuru olarak kullanma niyetinde. İklim değişikliği de ""sağlık"" gibi tertemiz, kör itaat sebebi bir konu, şuyuu vukuudan beter virüsle aynı ana babadan doğmuşlar adeta.",">=40","male"
"115","@kalbiderin önemli olan sağlık yazlar biteceğe benzemiyor bu iklim değişikliği sonucu sıkma canını🙋‍♂️🌼☘️",">=40","male"
"116","Bence de. Sağlık &amp; çevre teorilerini (''pandemi iklim değişikliği kaynaklı'') dikişleyen, aşı üreten şirket/merkez ülkelerin nüfuz alanlarına göre üretim için çevre ülkelere know-how ihraç ettiği DPT'ler benzetmesinde bulundum birkaç kişiye. https://t.co/qBO4EasA3F https://t.co/dvcicIbdWD",">=40","male"
"117","Dünya sağlık terör örgütü
Dünya iklim değişikliği ile mücadele örgütü
Dünya barolar örgütü
Dünya hayvan severler örgütü
Dünya merkez Bankası örgütü
Dünya vs.vs. 

Biz kendimiz örgüt değil, vakıf kurmalıyız. Örgütler SIZINTI dolu..","30-39","male"
"118","@azizerucu1978 @h_senDnz @aaabbbcceee11 @drfahrettinkoca yeni aşılar, sağlık ve doğum hizmetiyle iyi bir iş çıkarabilirsek %15 nüfus yükselecek (7 milyardan 9 milyara doğru) bu nüfus artışının yarattığı karbon salınımı ve bunun sebep olduğu iklim değişikliği krizlere sebep olabilir diyor kısacası.",">=40","male"
"119","😷İklim Değişikliği ve Sağlık

@menderesedutr Tıp Fakültesi Halk Sağlığı Anabilim Dalı Öğretim Üyesi Prof. Dr. E. Didem Evci, Çevre Günlüğü programında iklim değişikliğinin insan sağlığı üzerindeki etkileri hakkında konuştu.

@csbgovtr @saglikbakanligi @cevretvcomtr https://t.co/FUDldtJ6eP","<=18","male"
"120","","30-39","female"
"121","@gbbkentestetigi @gazikordeve @FatmaSahin @GaziantepBeld @erdemguzelbey @sezercihan20 @latifkaradag @AlpaslanAhmet27 @drmehmetberk1 @av_osmantoprak 🌲Yeşil şehirler, sürdürülebilir yaşam tarzlarını teşvik eder. 
Kent ormanları, şehirleri daha sağlıklı, daha güvenli, daha kaliteli ve daha zengin hale getirir.
Hava kirliliği, iklim değişikliği ve su kaynakları eksikliğini gidermek için, Ağaçlandıran GBB ve emeği geçenlere Tşk","<=18","male"
"122","#CnnTürkHaddiniBil iklim değişikliği sahtekarlık,yalan.Buzul çağında,geçmiş çağlarda iklim değişikliği vardı o zaman sanayi,tarım mı vardı?Bu sahtekarlar(Dr.Fucua,B.Gates) sahte belgelerle yalan söyleyen emperyal piyonlar,sağlık sektörü,sözde bilim ile köleleştirme çalışmaları","30-39","male"
"123","#CnnTürkHaddiniBil iklim değişikliği sahtekarlık,yalan.Buzul çağında,geçmiş çağlarda iklim değişikliği vardı o zaman sanayi,tarım mı vardı?Bu sahtekarlar(Dr.Fucua,B.Gates) sahte belgelerle yalan söyleyen emperyal piyonlar,sağlık sektörü ve sözde bilim ile köleleştirme çalışmaları","30-39","male"
"124","Bankacılık faaliyetlerinden kaynaklanan çevresel ve sosyal risklerin değerlendirilmesi ve yönetimi, iklim değişikliği ile mücadele ve adaptasyon, finansal sağlık ve kapsayıcılık, insan hakları ve çalışan hakları gibi önemli ilkelere yer verildi.",">=40","male"
"125","Biyolojik çeşitliliğin farkında mıyız? 
🐛Yaşam ve sağlık için gerekli havanın, gıdanın, gezegendeki su ve besin döngüsünün devamlılığı biyolojik çeşitliliğe bağlı.Ancak arazi tahribatı, iklim değişikliği ve aşırı yararlanma nedeniyle biyolojik çeşitlilik gün geçtikçe. #Doğaiçin https://t.co/0EaTjlpo15",">=40","male"
"126","Biyolojik çeşitliliğin farkında mıyız? 
🐛Yaşam ve sağlık için gerekli havanın,gıdanın, gezegendeki su ve besin döngüsünün devamlılığı biyolojik çeşitliliğe bağlı.
🌪️Ancak arazi tahribatı, iklim değişikliği ve aşırı yararlanma nedeniyle biyolojik çeşitlilik gün geçtikçe azalıyor. https://t.co/kiJaWzLUC2",">=40","male"
"127","Biyolojik çeşitliliğin farkında mıyız? 
🐛Yaşam ve sağlık için gerekli havanın,gıdanın, gezegendeki su ve besin döngüsünün devamlılığı biyolojik çeşitliliğe bağlı.
🌪️Ancak arazi tahribatı, iklim değişikliği ve aşırı yararlanma nedeniyle biyolojik çeşitlilik gün geçtikçe azalıyor. https://t.co/jRlj1Q6lAB",">=40","male"
"128","Biyolojik çeşitliliğin farkında mıyız? 
🐛Yaşam ve sağlık için gerekli havanın,gıdanın, gezegendeki su ve besin döngüsünün devamlılığı biyolojik çeşitliliğe bağlı.
🌪️Ancak arazi tahribatı, iklim değişikliği ve aşırı yararlanma nedeniyle biyolojik çeşitlilik gün geçtikçe azalıyor. https://t.co/PiQM3prCpE",">=40","male"
"129","@aDilipak sağlık gıda dan öte kıtlık ,şeytan bas bas bağırıyor küresel iklim değişikliği,küresek kuraklık,bunun çözümü de zor ve uzun dönemli,
eğer dünya nüfusunu kıracaklarsa en uygunu kıtlık ve kuraklık.",">=40","male"
"130","Patojenler, istilacı türler, iklim değişikliği, insan, hayvan ve malların artan hareketi ile birlikte biyoçeşitliliği riske atmakta. #biodiversity 

#OneHealth Tek sağlık ittifakı biyoçeşitliliği korumak için sektörler arası işbirliğini teşvik ediyor.

 DAHA FAZLA BİLGİ İÇİN👉 https://t.co/XxpyTfpKiN",">=40","male"
"131","@TanaySidkiUyar Hocam merhaba, iklim değişikliği hakkında bir gazeteci arkadaşım röportaj yapmak istiyor. 546 2500612 numaralı hattıma mesaj yazarsanız, kendisinin iletişim bilgilerini size ieletebilirim.
Sağlıklı günler.",">=40","male"
"132","Biyoçeşitliliğin korunması sürdürülebilir bir gelecek ve iklim değişikliği, su kıtlığı ve sağlık sorunları ile mücadelede hayati bir rol oynuyor. 

Sen de #BiyoçeşitlilikGünü’nde tüketim alışkanlıklarını pozitif yönde nasıl değiştirebileceğini öğren! https://t.co/PjGQXyQVYM https://t.co/brcyEGxj2W",">=40","male"
"133","Yeni Zelanda Başbakanı Jacinda Ardern, hükûmetin yeni refah politikalarını açıkladı. Ülkenin gündem maddesinde yoksulluk sınırı altında yaşayan çocuklar, sağlık, eğitim ve iklim değişikliği gibi konular vardı https://t.co/LVJu87UUMy",">=40","male"
"134","2. gün Prof Dr Didem Evci Kiraz'ın “İklim Değişikliği ve Halk Sağlığı” başlıklı sunumu ile başladı. Kiraz, iklim değişikliği ile bağlantılı risk faktörlerini, bunların sağlık etkilerini ve toplumda gösterdikleri etkiye göre en kırılgan grupları inceliyor.
@urbanhealthedek https://t.co/ow9X9fcmfZ",">=40","male"
"135","Gezegenimizin biyoçeşitliliğinin korunmasında ve sağlıklı gıdaya ulaşmakta önemli rol oynayan arılar, doğal alan kayıpları, iklim değişikliği, kontrolsüz şehirleşme ve tarımsal üretimde kullanılan pestisitler nedeniyle tehlike altında. https://t.co/1G6L3pmWvW",">=40","male"
"136","Kampotu İlaç olarak Sıfır Atık projesine destek vererek daha az sera gazı oluşumunu sağlıyor ve iklim değişikliği konusunda farkındalık çalışmalarımıza devam ediyoruz.

#SağlıklıYaşamOrtağı #Kampotu https://t.co/DlvlKUEyui","30-39","male"
"137","Dünya sağlık örgütü iklim değişikliği kuraklık diyor kovit yüzünden insanlar temizlik hastası oldu. Hiç kullanmadığı kadar fazla su kullanıyor. Her şey defalarca dakikalarca yıkanıyor. Bu mallar bunu hesap edemiyor mu? Şaka mısınız ya!!! #SeninleyizSavcıEyyupAkbulut","<=18","male"
"138","Son olarak; @TurkishIndy de yayınlanan, sevgili @laleelmacioglu ‘nun, değerli hocamız Prof.Dr.@ilkaydellal ile “iklim değişikliği ve tarımda atılması gereken adımlar” konulu yazısı çok net ve güzel. Bilginize, emeğinize sağlık! https://t.co/ATXMdGkmoL",">=40","male"
"139","Enerji verimliliği ve iklim değişikliği konularında çevreye duyarlı davranış modelleri geliştirerek gelecek nesillere daha sağlıklı, temiz ve sürdürülebilir bir çevre bırakmak için çalışıyoruz. #ÇevreKorumaHaftası https://t.co/w4NJVAhb7Y",">=40","male"
"140","Sağlık Çalışanları @WHO Merkezine İklim Değişikliği için Yürüdü 

“#Pandemi bir gün bitecek ancak iklim değişikliği için aşı yok. Çok geç olmadan önce #iklim değişikliğini engellemek için dayanışma içinde harekete geçmeliyiz”

@Ekoiq 
https://t.co/CkwZxlIpLH",">=40","male"
"141","Nasıl Covid 19 sadece bir sağlık problemi olmayıp ülkelerin ekonomisini, turizmini, ulaştırmasını, sosyal hayatını, ticaretini ve insan psikolojisini bozduysa aynı şekilde iklim değişikliği de aynı etkilere sebep olmaktadır.  Çevre  koruma önlemleri almazsak felaketler kapımızda.",">=40","male"
"142","daha güçlü bir küresel sağlık sistemi"" de dahil olmak üzere Covid iyileşmesi olacak. Ayrıca iklim değişikliği ve ticaret de gündemde ..",">=40","male"
"143","#SağlıklıbirGelecek adına doğa ile barışacak nesil biz olabiliriz. Doğanın dengesini yeniden sağlaması için sorumlu üretim ve tüketim anlayışı ile harekete geçme zamanı! #DünyaÇevreGünü
*Çocuklarımızın iklim değişikliği temalı resimleri. https://t.co/lh1scYdeNp",">=40","male"
"144","#MarmaraDenizi YAŞASIN!
Küresel iklim değişikliği ile birlikte atıkların denize tam arıtılmadan verilmesinden, geçmişte zaman zaman karşılaşılan müsilaj sorunu, bu yıl doğal döngünün dışında  kaygı verici bir hal almıştır.
Mutlu bir hayat sağlıklı bir çevre ile olur inancındayız. https://t.co/WkH5YvUtiD",">=40","male"
"145","🧑🏽‍⚕️ Sağlık Çalışanları WHO Merkezine İklim Değişikliği için Yürüdü

Cumartesi günü, çevresel bozulumun toplumun sağlığına etkisi hakkında endişeli olan sağlık çalışanları, Dünya Sağlık Örgütünün (DSÖ) Cenevre’deki merkez binasına yürüyüş düzenledi. 

https://t.co/MDC5fOZ0GA https://t.co/i5NM4h5OuZ",">=40","male"
"146","@bulentilgaz @mahirilgaz Bülent selam,
Yazı için eline sağlık, riskleri ortaya koyan önemli bir yazı.

Ancak 350'nin alıntıladığı gibi ""Müsilaj, iklim değişikliği ve ...ortaya çıkan bir ekosistem çöküşü"" anlıyorum.",">=40","male"
"147","(EkoIQ) Sağlık Çalışanları WHO Merkezine İklim Değişikliği için Yürüdü https://t.co/ngCKJIV6wV","30-39","female"
"148","1️⃣“Küresel ısınma” dünyanın mikro ve makro zaman aralıklarında yapmakta olduğu sağlıklı döngüleri kullanarak üretilen ve bazı emellere bahane edilen bir yalandır!

İnsan eliyle yapılmış kayda değer bir iklim değişikliği bulunmamakla birlikte buna dair hiçbir bilimsel emare yoktur",">=40","male"
"149","Talat Hocamızın kalemine sağlık, iklim değişikliği ve çevre kirliliği neticesinde son günlerde Marmara denizindeki görüntü ile gündemimize yerleşen musilaj sorununu köşe yazısında kapsamlı olarak ele almış
@proftalatciftci 

 https://t.co/KpCxuFDC1L",">=40","female"
"150","@turkcekarakteri @emircnnn @nergisycekaya @KoronaReport 😂 aşıyı sağlık için sanıyor
dünyadan haberin yok diyor bana

bi taraftan da gıdayla her şeyi yapabilirler diyor
Gıdayla yapabilirler ama aşı sağlık icin 😂
Çelişki çelişki çelişki

Sırada iklim değişikliği, kıtlık,kuraklık oyunu var
Plandemiden hemen sonra
Yaz kenara","<=18","male"
"151","Moon, G7 zirvesi kapsamında sağlık konulu ilk oturum dahil olmak üzere açık toplum ve ekonomi, iklim değişikliği ve çevre konuşu üç farklı oturuma katılacak. Ayrıca İngiltere, Avusturalya ve AB ülkelerinin liderleriyle ikili görüşmeler gerçekleştirecek. https://t.co/UDtmhzlnja",">=40","male"
"152","🔴2020'ler zaten birbiriyle ilişkili üç krizle gölgelenmişti: Covid-19,iklim değişikliği ve doğanın çöküşü. 
➡️G7 liderlerinin,tüm ülkeleri sağlıklı ve yeşil bir toparlanmaya götüren küresel bir tepki verme fırsatı ve sorumluluğu var. https://t.co/yNFUp46Ioo",">=40","male"
"153","@KucukkayaIsmail Sağlık, ekonomi ve tabi iklim değişikliği/kuraklık ve çevre kirliliği....",">=40","male"
"154","#Mutlukümes.#mutlutavuklar.#mutluyumurtalar.memleketim evren ilçesinde tarım ve hayvancılıkta @saionem @serhatsaionem ürünlerini kullanıyorum iklim değişikliği ve kuraklıkta , bozulan toprak yapısının geri dönüşümünde sağlıklı hayvanlar için organik hayata adım attık.@TCTarim https://t.co/diwskEem53","30-39","female"
"155","BM İklim Taraflar Konferansı öncesi ülkemizi ziyaret eden COP26 Başkanı Sayın Alok Sharma’ya görevinde başarılar diliyorum. Daha temiz ve sağlıklı bir dünya için iklim değişikliği ile hep birlikte mücadele edeceğiz. 

@AlokSharma_RDG @COP26 @UN #TogetherForOurPlanet 🌍 https://t.co/aAVrK9odZt",">=40","male"
"156","daha önce söyledim mi hatırlamıyorum ancak. pandemi bir çok şeyi hızlandırdı ve bunun sonucunda önümüzde en çok para harcanacak şeylerden biri sağlıklı beslenme üzerine olacak. iklim değişikliği hayatımızda daha önemli bir rol oynayacak. tarım önem kazanacak.","<=18","male"
"157","@abdullahciftcib Bundan sonra ki süreçte ölümlerin bir çoğu tükenen sağlık sistemi , iklim değişikliği ve ekonomik sebeplerden dolayı gerçekleşecek.
( B!LL G4T3S )","<=18","male"
"158","Dünya Sağlık Örgütü başta olmak üzere, sağlık otoriteleri niçin harekete geçmiyor? Bu virüsün laboratuvar yönü niçin gerçekten incelenmiyor? Doğal yollardan ortaya çıkan bir virüs hep kötü yönde mutasyona uğrar mı? Bu kadar ortam ve iklim değişikliği virüsü hiç mi iyi etkilemez?",">=40","male"
"159","@murat_kurum @csbgovtr Çevrecilere daha fazla kulak vermeliyiz bunun ve bu gibi olayların habercisi bilim insanlarını ciddiye almalıyız artık devir değişiyor herşey  iklim değişikliği kuraklık herşeyi değiştiriyor denizi temizleyen doğal bakteri ve canlılardan da faydalanalım  genede elinize sağlık",">=40","male"
"160","Diğer bir çevresel acil durum.
İnsanın var olabilmesi için sağlıklı bir ekosistem gerekir. Kahve, kakao, soya, mısır ve çay gibi küresel tüketim yapısı, biyoçeşitlilik krizi oluşturuyor, 
bu durum iklim değişikliği kadar tehlikeli.
Dikkat, biyoçeşitlilik çözümün bir parçasıdır. https://t.co/DbjPvyH8iI",">=40","male"
"161","@BaranKk20 Sağlık ve gerçek bağışıklıkla doğal hayatın sürmesi amaçlanmıyor, sürekli yeni varyantlara karşı yeni aşılarla bu küresel ablukanın ve kaosun sürmesi amaçlanıyor. Üstelik daha iklim değişikliği kartını devreye sokmadılar. ""Bayramda rehavet oldu, delta plus patladı"" diyecekler.","<=18","male"
"162","@drfahrettinkoca Sağlık ve gerçek bağışıklıkla doğal hayatın sürmesi amaçlanmıyor, sürekli yeni varyantlara karşı yeni aşılarla bu küresel ablukanın ve kaosun sürmesi amaçlanıyor. Üstelik daha iklim değişikliği kartını devreye sokmadılar. ""Bayramda rehavet oldu, delta plus patladı"" diyecekler.","<=18","male"
"163","#100MilyonAdım iklim değişikliği için sen de adım at ve sağlıklı ol. https://t.co/16Y4IgjGpT","30-39","male"
"164","Çevre ve Şehircilik Bakanlığı’nca iklim değişikliği ile mücadele kapsamında, sağlıklı hayat ve temiz çevre için, “100 Milyon Adım 100 Bisiklet” projesi başlatıldı
https://t.co/MGz9mFsxt8","<=18","male"
"165","@nuovoatlantide Hocam ben de böyle düşünüyorum, hiç hayra alamet değil bu iklim değişikliği. Bunun yanında insanların bağışıklıkları bilinçli şekilde zayıflatılarak bunun üzerine bir ekonomi oluşturabilirler gibi geliyor bana. Bu senaryoda da en çok para harcanacak şey sağlıklı beslenmek olblir.","19-29","male"
"166","▪️Kanada’da rekor sıcak hava dalgasında 70 kişi öldü
▪️Polis yetkilileri halka, özellkle sağlık sorunları bulunan yaşlı komşularını kontrol etme çağrısı yaptı
▪️Uzmanlar iklim değişikliği sonucu sıcak hava dalgalarının daha sık görülebileceğini söyleniyor

https://t.co/hhZiYoHYp6","<=18","male"
"167","Bütün insanlar sağlıklı bir çevre ve doğada yaşama hakkına sahiptir. İklim değişikliği doğaya ve canlılara yansıttığı tehditler gibi insan haklarını da tehdit ediyor. Küresel sıcaklığın arttığı ve küresel iklim değişikliği nedeniyle; sıcak hava, kuraklık, beklenmeyen hava gibi","30-39","male"
"168","Ülkemizin karşılaştığı çevresel ,ekolojik , sağlık ,biyoçeşitlilik ,iklim değişikliği gibi yüzlerce konuda açıklama yapacak ,görüşüne başvurulacak , bilirkişilik yapacak bir biyolojik kurul var mı?  Biyologlarin odası , kanunu ,kuruluşu var mı?  Biyolojik sorunlarda kim konuşur.",">=40","male"
"169","…🤗 “…sağlık, iklim değişikliği ile doğrudan ilintilidir” https://t.co/pt9a8uwG01",">=40","male"
"170","Çevre ve Şehircilik Bakanlığı, iklim değişikliği ile mücadele kapsamında sağlıklı hayat ve temiz çevre için harekete geçti.
""100 milyon adım 100 bisiklet"" projesi ile AFSÜ öğrencilerini ve akademik personelini günde 10 bin adım atmaya davet ediyoruz.🌿😇 @afsusosyalmedya https://t.co/lvvBLgNC9i",">=40","male"
"171","@csbgovtr, sağlıklı bir yaşam ve iklim değişikliği ile mücadelede farkındalık yaratmak için, katılımcılara 🚴‍♂️100 bisikletin hediye edileceği🎉 #100MilyonAdım Projesi’ni başlattı👏🏻 Herkes İçin Spor Federasyonu olarak bizler de bu projeye destek veriyoruz 💪🏻 https://t.co/7r0izJhkgn",">=40","male"
"172","#100MilyonAdım iklim değişikliği ile mücadele ve sağlıklı bir beden için on bin adım attım sizde yapabilirsiniz ❤️ https://t.co/YffoHFzk68","<=18","male"
"173","Zoonoz hastalıklar son yıllarda etkisini arttırdı.Nüfus artışı,ekolojik dengenin bozulması,iklim değişikliği, beslenme alışkanlıklarının değişmesi önemli faktörler.Ancak Tek Tıp Tek Sağlık multidisipliner örgütlenilirse bu salgınlar kontrol altına alınabilir.
#TekTıpTekSağlık https://t.co/1veKS58Pey",">=40","male"
"174","Şaşırtıcı olmayan bir şekilde, Covıd-19 aşısı veya iklim değişikliği ile ilgili raporları hakkında çok az şey var.
GF'NİN bu yollarla manipüle ettiği sadece BBC değil. 2016 ve 2020 yılları arasında Financial Times, ‘küresel sağlık bilincini’finanse etmek için 1.3 milyon dolar da","<=18","male"
"175","Geçmiş olsun #Rize. 
İklim değişikliğine uyum sağlamazsak, bizleri sağlıklı günler beklemiyor. İklim değişikliği can almaya devam eder. Bugün adı sel olur, yarın kuraklık, öbür gün hortum vs…
Unutmayalım iklim değişikliği sadece bir çevre meselesi değil bir kalkınma meselesidir. https://t.co/Lni0nbPrbj",">=40","male"
"176","@abdullahciftcib Geçmişe altyapı yanılgı hata adı altında sağlık sistemide resetlenecek:Gerekçelerden bir kaçı;Hasta reçeteleri,hayvansal gıda’da kullanılan antibiyotik ve peneselin’ler.*inekler* *insan,insan teması* *toprakla uğraşı*=*iklim değişikliği*!:Bu savaşın galibi yaşam ya da ölümdür.",">=40","male"
"177","1 Ağustos itibari ile dünya yeni bir mitolojik çağa geçiş yapacak,alçak irtifa uydusistemi devreye giriyor,uçak helikopter acil iniş yapması,iklim değişikliği ,dünya sağlık örgütü,https://t.co/Qlrq095H4pü dünya savaşı insansız araçlar vs","30-39","male"
"178","Daha temiz, sağlıklı ve  yaşanabilir bir dünya için fikirlerimizi ortaya koyduğumuz görüşmemizde, iklim değişikliği ile mücadelede ortak çalışmalarımızı ve iş birliğimizi ileriye taşıyacak adımları istişare ettik.",">=40","male"
"179","Bayramda hepimiz mesajınızı aldık ve Akbelen Ormanı'na da aynı duyarlılığı göstereceğinize inanmak istiyoruz sayın @bekirpakdemirli Parçalanan her orman yeni zoonozlar,iklim değişikliği,susuzluk,açlık,sağlıksızlık demek.Hepimiz için, gelecek için. https://t.co/mgJpHZKq4u",">=40","female"
"180","Demek iklim bozuldu. Gördünüz. Daha dikkali olmalıyız. Bu yüzden hepinize sağlıkla birlikle iklim değişikliği pasaportu da vereceğiz.",">=40","male"
"181","@farukkaradag88 mesele sağlık değil ki
Paris'de yapılan küresel iklim değişikliği toplantısında 
insan neslinin devamı için 

7.83 nüfusun içinde bulunan 
7 milyar ''maymundan evrim geçirip insana dönüşen hayvanlar''ın imha edilebileceği önerisi kabul edildİ

önce oksijeni korumak için ?",">=40","male"
"182","","30-39","female"
"183","@5gvirusnewss mesele sağlık değil ki⚠️
Paris'de yapılan küresel iklim değişikliği toplantısında 
insan neslinin devamı için⚠️ 

7.83 nüfusun içinde bulunan 
7 milyar ''maymundan evrim geçirip insana dönüşen hayvanlar''ın imha edilebileceği önerisi kabul edildi⚠️

önce oksijeni korumak için ❓",">=40","male"
"184","Sıcak ve soğuğa bağlı hastalıklar, ultraviyole radyasyonun yan etkileri, hava kirliliğinin yol açtığı sağlık sorunları, gıda ve su ile ilgili hastalıklar ve bulaşıcı hastalıklar iklim değişikliği ile ilişkilendirilen sağlık sorunlarıdır.

#iklimiduy #iklimdeğişikliği https://t.co/PpzB7akbXj","<=18","male"
"185","Sağlık adı altında insanları zehirlediniz simdidie iklim değişikliği adı altında doğayı yakıyorsunuz.adi kansız köpekler bunun hesabını vereceksiniz #İnsanaDoğayaKumpas","30-39","male"
"186","İnsanlar sağlık endişesi ile KORKU ortamını yaratan güruh tarafından yine çözüm diye sunulan her şeye sarıldı; 
Yarın doğayı koruma iç güdüsüyle iklim değişikliği ve küresel ısınma safsatasıyla sunulacak her çözüme sarılacak.
Sağlık/İklim/Gıda bunlar kırmızı çizgi çünkü...",">=40","male"
"187","KAOS ve KORKU ile Yeni Düzen 

2 yıldır Dünya’da ve ülkemizde korona ile başlayan süreç sel felaketleri,orman yangınları,depremler,göçler,
müsilajlar, ve dahası ...

Daha önce de yazmıştım, sağlık bahanesi ile korona, iklim değişikliği bahanesi ile yangınlar.
Sonuç KORKU ve KAOS",">=40","male"
"188","@meryl59 @birddetectiveTR @RehaCamuroglu Ziraat mühendisi değilim ama on yılı aşkın süredir,küresel iklim değişikliği ve ısınma nedeniyle ekosistem değişikliğinin getireceği değişikliklerin sağlık ve yeni hastalıklar ve tedavileri üzerine çalışmalarım var.Biyocesitliligin azalacağı, seller,yangınlar ve göçler bekleniyor","<=18","male"
"189","Türkiye, rekor sıcaklıkların, sıcak hava dalgalarının şiddetinin, süresinin ve sıklığının arttığı, yüksek sıcaklıkların her yıl yeni rekorlar kırdığı ülkelerden biri. 

Dünya Sağlık Örgütü’ne göre 21. yüzyılda iklim değişikliği küresel sağlık için en büyük tehdittir.",">=40","male"
"190","Yangınlar iklim değişikliği ile ne kadar ilgiliyse deneysel sıvı da sağlıkla o kadar ilgili...","30-39","female"
"191","@benutandim2 Eyvah eyvah Pervin Hanım iklim değişikliği - yangın bağlantısı falan kurmuş.
Duyarlarsa yüzlerce troll, terörist sevici diye linçe gelir valla.
Şaka bir yana Pervin Hanım ağzınıza sağlık.
Hanımefendinin her cümlesi kültür, bilinç ve farkındalık dolu. Helal olsun.",">=40","male"
"192","@UNICEF İklim Değişikliği, Enerji ve Çevre Kıdemli Danışmanı Gautam Narasimhan’ın açıklamasına göre afetler ve iklim krizinden, sağlıklarıyla, eğitimleriyle, korunmalarıyla, haklarıyla ve yaşamlarıyla en çok etkilenen aktörler, çocuklar. Kaynak ve çözüm önerileri özel bültende 👇🏻 https://t.co/Kw8akrPNpG","<=18","female"
"193","Doğa ve iklim değişikliği ciddiye alınsın
Geçici sığınmacıların ülkelerine dönmeleri teşvik edilsin
ÖTV sadece 10 bin ve üzeri aylık geliri olanlardan alınsın
Eğim,Ulaşım,Sağlık,Enerji ve İletişim hizmetlerini sadece devlet yürütsün
Döviz ve Kripto para yasaklansın
T A M A M 'mı","30-39","male"
