"","text","age","gender"
"489","Was hat Gesundheit mit Klimawandel zu tun? Bei der Leugnung des Klimawandels handelt es sich nicht um eine Geisteskrankheit, sondern um das Böse.    https://t.co/Wd9EeV9vVh via @welt",">=40","male"
"490","„Wieler warnte auch vor den Folgen des Klimawandels. Schäden wie Hitzestress, Probleme mit psychosozialer Gesundheit, Hautkrebs nähmen schon zu.
Problem:Klimawandel der Versorgung mit Trinkwasser erschwer.t“
Das neue Fass wird von @LViehler aufgemacht.
 https://t.co/qger0NOBjx",">=40","male"
"491","@BerdSalz Den Klimawandel ernst nehmen.
Die Gesundheits und Pflegepolitik auf neue Füße stellen.
Die Schulen in Ausstattung und mit mehr Lehrern stärken.
Zunkunftsorientierteres Denken",">=40","male"
"492","Auswirkungen von Klimawandel auf Gesundheit ist wichtiges Thema auf dem 127. DGIM-Kongress. Auf Panel &amp; Pressekonferenz haben wir heute die Verantwortung von Ärzt*innen betont. @uni__augsburg
 @dgimev @rki_de @BAEKaktuell
 https://t.co/scEKVHYBK1",">=40","female"
"493","Was können und sollen #Ärztin​nen u. Ärzte gegen den #Klimawandel tun? Neutral zu bleiben ist in dieser Angelegenheit keine Option. Das DÄB berichtet von der heutigen PK des #dgimkongress​es: https://t.co/qtpe3GnaCT @KlimaGesundheit",">=40","male"
"494","Internisten: Ärzte sollen Patienten auch vor dem Klimawandel schützen:  Bonn – Seit nun bereits mehr als einem Jahr überschattet die Coronapandemie alle anderen Gesundheitskrisen, die dringend der politischen und… https://t.co/MlMmCVY5OS #DGIM #Aerzte #Klimawandel https://t.co/IMtgJxaFl4",">=40","male"
"495","Die große #Krise, wo #Corona nur ein Teil von ist, kommt erst noch, sagt Dr. Eckart von Hirschhausen beim #Internistenkongress über #Gesundheitsrisiken durch den #Klimawandel. Mit der KKH setzt er sich für mehr #Patientensicherheit ein. 
https://t.co/1vyCI8gunT via @zeitonline",">=40","male"
"496","","<=18","male"
"497","@AnthroBlogger @watch_union Wie, sorglos?
Nur materiell? Dach über dem Kopf, voller Kühlschrank und 2-mal Urlaub im Jahr?
Oder eher so, dass Themen wie, Gesundheit (körperlich wie geistig), Gleichbehandlung und Klimawandel erledigt sind?","<=18","male"
"498","Heute ab 14:45 ist die sechste von sieben Sessions mit KLUG auf dem Kongress der @dgimev zu Klimawandel und Gesundheit:
@HaraldLesch, @sabine_gabrysch und @sylvia_hartmann im Gespräch zur Klimakrise als medizinischen Notfall.",">=40","male"
"499","Die 10 vorgestellten Bereiche sind: Gesundheit; digitale Transformation; Werte, Rechte, Rechtsstaatlichkeit, Sicherheit; eine stärkere Wirtschaft, soziale Gerechtigkeit, Jobs; die EU in der Welt; Europäische Demokratie; Klimawandel; Bildung, Kultur, Jugend, Sport","30-39","male"
"500","📢LIVE Welche Themen bewegen junge Menschen und beeinflussen ihre Ansichten zu #Politik? #Klimawandel, #Gesundheit, #SpzialeSicherheit, #Bildung: @egeetufan liefert Insights aus einer Metastudie zu jungen #Nichtwähler:inen #UNMUTENOW https://t.co/19WqLxxTJp",">=40","male"
"501","Deutsche Gesellschaft für Innere Medizin: SARS-CoV-2 ist ein Weckruf. Viel einschneidender für die Gesundheit wird die Klimakrise sein. 

„Klimawandel ist ein medizinischer Notfall“. Ärzte seien in der Pflicht, dem entgegenzuwirken. https://t.co/49aGpimNmZ","<=18","female"
"502","'Der Klimawandel verstärkt nicht nur Allergien' - was hat Klimaschutz mit Gesundheitsschutz zu tun?
👩‍🔬Prof. Dr. @Traidl_Hoffmann und 👩‍🔬Prof. Dr. Annette Peters erklären warum!

#climate #health #allergies #heat

https://t.co/wEZsDkQEBl",">=40","male"
"503","Umwelt und Gesundheit - liegen nahe beisammen. Nicht nur beim @BMG_Bund steht das Thema weit oben auf der Agenda, #AOK_BW engagiert sich mit #greenAOK für die Umwelt: https://t.co/lzX4IB8EiB
#Umwelt #Klimawandel #Gesundheit https://t.co/pf5CBSHKds https://t.co/ktGvI6juHj",">=40","male"
"504","Die Menschheit muss nicht das #Klima retten, sondern sich selbst. Denn der #Klimawandel ist weltweit eine ernste Bedrohung für die #Gesundheit. Das machten am Montag mehrere Redner beim Internistenkongress deutlich. https://t.co/jlwikzF95Q",">=40","male"
"505","🌏🩺#Gesundheit ist ein globales Thema - seit der Corona-#Pandemie ist das allen klar. Auch #Klimawandel, #Migration &amp; soziale Ungleichheit beeinflussen die Gesundheit der Menschen. 
Unsere #GrandChallenges Initiative zu #GlobalHealth startet am 26.04. ℹ️👉https://t.co/kj6UFJ7fC9 https://t.co/rkuvoeRc2h",">=40","male"
"506","Danke für die Berichterstattung @TspBackgroundEK  zum super wichtigen Konnex #Klimawandel und #Gesundheit. 
Die Bedeutung ist in Politik und Zivilgesellschaft noch zu wenig erkannt. Hieran arbeiten wir @MercatorDE weiter gemeinsam mit @KlimaGesundheit und anderen.
#Klimaschutz https://t.co/zodiJyTOkl",">=40","male"
"507","""Vermehrte Bewegung kommt dem Gesundheitssystem zugute, und Fahrradinfrastruktur ist günstiger als die für Autos. Obendrein bremst eine Fahrradwende den Klimawandel und steigert zugleich die Lebensqualität."" https://t.co/CconDfWMrX",">=40","male"
"508","#Gesundheit &amp; #Klimawandel: ""Das Ausmaß, in dem unsere Gesundheit bedroht ist, hatte ich nicht auf dem Schirm"" bekennt von Hirschhausen. Seine Schlussfolgerung deckt sich mit unserem Einsatz: ""Gesunde Menschen gibt es nur auf einer gesunden Erde"". #CSR https://t.co/WJ3LpRPR7w",">=40","male"
"509","Warum Ärztinnen und Ärzte als Influencer vor dem Klimawandel warnen sollten...🌏 Bericht von der @dgimev Pressekonferenz ➡️https://t.co/dUstKr6AjI
Bald mehr dazu im ""Interview des Monats"" mit S. Hartmann von der Deutschen Allianz Klimawandel und Gesundheit @KlimaGesundheit https://t.co/yi1wAE8SuB",">=40","male"
"510","Immer mehr Menschen leben in Städten. Deswegen brauchen wir dort mehr Platz — und zwar für Bäume. Sie mindern nicht nur Abgase und Hitze, sondern fördern auch die psychische Gesundheit der Bewohner.
#TagdesBaumes #Stadtbäume #Raumplanung #Klimawandel 
https://t.co/YJgED4Hi9N",">=40","male"
"511","","<=18","male"
"512","@twankenhaus @dgimev Wir haben dazu ein Buchkapitel verfasst: Klimawandel und Pflege. Es gibt erschreckend wenig dazu. Da besteht noch viel Bedarf, da uns der Klimawandel ganz sicher im Gesundheitssystem beschäftigen wird, wir aber nur wenige Erkenntnisse und Forschung haben.",">=40","male"
"513","Konservative: „Wir regieren seit 16 Jahren. Das Gesundheitssystem kollabiert, die Schulen sind offline und der Klimawandel kocht die Welt. Passt schon, Hauptsache wir regieren.“",">=40","male"
"514","Wer noch mehr zum Thema wissen will: Die nächste Fortbildung wartet schon! Die Bayerische Landesärztekammer (@BLAEK_P) veranstaltet erstmals vom 11. bis 12. Juni 2021 das Seminar „#Klimawandel und #Gesundheit“. Weitere Informationen:
https://t.co/gi65sz6Fs9",">=40","male"
"515","Mediziner Eckart von Hirschhausen hat vor den Folgen des Klimawandels für die Gesundheit gewarnt.
""Das Ausmaß, in dem unsere Gesundheit bedroht ist, hatte ich selber nicht auf dem Schirm"", sagte er auf einem Kongress.
😭Die nächste große Krise steht bevor.
https://t.co/4kriV0Ptbo",">=40","female"
"516","@EvAkademieBoll Dazu noch der Hinweis auf das #Kunst⁠projekt #KoopArte, das #Klimawandel, #Menschenrechte, #Migration und #Gesundheitsversorgung im Hinblick auf gemeinsame Analysen und Handlungsmöglichkeiten thematisiert. https://t.co/vA4egsQwI6",">=40","male"
"517","Ein gesunder Lebensstil ist gut für den Menschen und gut für das Klima. Die Epidemiologin Annette Peters forscht zum Zusammenhang von Klimawandel und Gesundheit:

https://t.co/XQMgqv8RKO

#EarthDay @PioneerCampus https://t.co/fZsYW1KWO6",">=40","male"
"518","@atheistsplained ""Die dt. Bevölkerung unterschätzt Corona nach wie vor, warnt SPD-Gesundheitsexperte Lauterbach in einem Gastbeitrag. Zur Bewältigung des Klimawandels seien Schritte nötig, die „analog“ zu Einschränkungen der persönlichen Freiheit wegen der Pandemie sind.""

https://t.co/aLOCGp9ij9",">=40","male"
"519","Zum Schutz von Kindern und ihrer Gesundheit, Entwicklung und Zukunft müssen wir JETZT mutige Klimaschutzmaßnahmen ergreifen, denn der #Klimawandel betrifft Kinder schon heute und weit in die Zukunft hinein. 

#TagderErde 
#ClimateAction #SDGs #DekadefürKinderrechte https://t.co/LBZIhkcIoH",">=40","male"
"520","Die USA als zweitgrößter Verursacher von CO2-Emissionen wollen ihren Ausstoß bis 2030 um 50% senken.

Der Klimawandel wird als existenzielle Bedrohung anerkannt und Maßnahmen als Chance für Arbeitsplätze, Gesundheit und Umweltgerechtigkeit gesehen.
https://t.co/KNq6WA1NlM",">=40","male"
"521","#EarthDay Der Klimawandel hat tiefgreifende Auswirkungen auf die menschliche Gesundheit &amp; erfordert ehrgeizige Maßnahmen. Wir wollen bis 2030 klimaneutral werden. Wir freuen uns, dass @sciencetargets diese Ziele genehmigt hat. Mehr Infos hier: https://t.co/sc9yTgXem8 👇",">=40","male"
"522","Der Klimawandel hat tiefgreifende Auswirkungen auf die menschliche Gesundheit u. erfordert ehrgeizige Maßnahmen: Pfizer will bis 2030 klimaneutral werden. Wir freuen uns, dass @sciencetargets diese neuen Ziele genehmigt hat. #EarthDay #ESG #PFEColleague https://t.co/rDdD0qilCW",">=40","male"
"523","Der Klimawandel hat tiefgreifende Auswirkungen auf die menschliche Gesundheit u. erfordert ehrgeizige Maßnahmen: Pfizer will bis 2030 klimaneutral werden. Wir freuen uns, dass @sciencetargets diese neuen Ziele genehmigt hat. #EarthDay #ESG #PFEColleague https://t.co/g7jyYoKLxQ",">=40","female"
"524","#EarthDay2021: Restore Our Earth™! Denn ohne funktionierende Ökosysteme wird die Krankheitslast durch den Klimawandel weiter ansteigen. Mehr über Zusammenhänge &amp; Möglichkeiten, das zu verhindern, bei ""2025"" auf #LandDerGesundheit: https://t.co/8cx6WCwKea #EarthDay #ClimateChange",">=40","male"
"525","Klimawandel und Gesundheit...demnächst im Buch #überhitzt ⁦@Dudenverlag⁩  https://t.co/V1toResrxK",">=40","female"
"526","Klimakrise = Gesundheitskrise - Wie der Klimawandel krank macht https://t.co/W9YPtNxc8x via @YouTube","<=18","male"
"527","Bereit für meinen Vortrag zum Thema #Klimawandel und #Gesundheit. Ausführlich und umfassend in unserem Buch gemeinsam mit Katja Trippel: #Überhitzt @Dudenverlag ab 18. Mai. #transformation #klimaresilienz https://t.co/bHtyDYCzgz",">=40","female"
"528","So wollen Schweizer Ärzte die Klimaerwärmung bremsen
AKWs stilllegen, weniger Verkehr und eine klimaneutrale Strategie für das Gesundheitssystem. Sonst werde der Klimawandel unbeherrschbar, sagen Ärztinnen und Ärzte.
https://t.co/h5sMAoRrVc",">=40","male"
"529","@ludma83 @markuss86653942 @LutzvanderHorst Logik fehlt da völlig. Es gibt Berichte zu erhöhten Infektionszahlen nach Demos ohne Schutzmassnahmen.  Demo Teilnehmer, die den Klimawandel leugnen, Corona leugnen, Impfzwang propagieren, wurden dann ausgerechnet beim Gesundheitsamt ehrliche Angaben machen?",">=40","male"
"530","@malueck Die vier Probleme der Linken in Sachsen-Anhalt: Klimawandel, unterfinanziertes Gesundheitswesen, Nazis und Wessis. Was für eine Kampagne.",">=40","male"
"531","@katiceres Meine Rede. Denen ist nicht nur die Gesundheit anderer Menschen egal, sondern auch der #Klimawandel",">=40","male"
"532","@NyfkJin @RemizZ_ @twogni @Der_Postillon Verstehe nicht was die ganze Panik soll. Die Pandemie hätte von Anfang an in eine Hand gehört. Die Gesetzgebung zum Gesundheitsschutz ist viel zu lasch. Und dieses Gejammere über Lockdown geht einem auf den Keks. Typisch deutscher Michel. Macht lieber was gegen den Klimawandel","<=18","female"
"533","@GeorgineKellerm Klimawandel &amp; Zoonosen 
2012|2013 
RKI Studie! In Schublade gelegt!
Fatal.Alte Politiker Rezepte &amp; Denke!Die FDP hatte zu dieser Zeit das Gesundheitsministerium inne.
Bill Gates warnte, unsere Wissenschaft warnt...Klimawandel
&amp; Pandemien
Laschet, Merz können Zukunft nicht denken!",">=40","male"
"534","@khk_EU @DarthSquig Man könnte halt strategisch entscheiden, dass die CDU das Problem ist. Ich glaube es gäbe grad momentum für: Wir sehen ja zB, dass die Infrastruktur (Deutsche Bahn, Gesundheitssystem, Netzabdeckung) total kaputt gespart ist. Da hat man noch nix zu hartziv &amp; klimawandel gesagt.","30-39","female"
"535","@Dudenverlag Danke an Euch @Dudenverlag , dass Ihr die #Traute hattet das Thema #Klimawandel und #Gesundheit mit Katja Trippel und mir in einem umfassenden Buch darzustellen💪 #Überhitzt ab 18.Mai",">=40","female"
"536","Spannende Videos von Corona bis Klimawandel

Unter diesem Motto präsentiert die ARD-Mediathek jetzt faszinierende Filme über unsere Welt und uns selbst. Mit vielen Antworten zum Klimawandel, zur Gesundheit und zur Welt von morgen.

https://t.co/FYtjwWKmd0",">=40","male"
"537","#Klimawandel und #Gesundheit ♻️
Der Gesundheitssektor sollte seine eigenen Treibhausgasemissionen reduzieren und mit anderen Sektoren zusammenarbeiten, um die Dekarbonisierung der Wirtschaft zu beschleunigen. @EASACnews https://t.co/bVz1CmbNtI",">=40","female"
"538","@ABaerbock Durchaus nachvollziehbar, solange wir die Probleme im Inland nicht vernachlässigen. Mit #cdukorruption, #Lobbywirtschaft, #MandatalsNebenjob  oder dem gewinnorientierten #Gesundheitssystem haben wir genug Baustellen, von der #Bildungspolitik und #Klimawandel ganz zu schweigen.",">=40","male"
"539","@FridaysBad @EichstadtTilman @klimaunion @MonicaWuellner @CDU Ist ja auch nur Wahlkampf. Als ob sich hier jemand mit der Wirtschaft anlegen wollte... Sieht man doch im Augenblick, dass jeder Betrieb wichtiger ist, als die Gesundheit der Bürger. Mit der #NieMehrCDU schaffen wir keinen Klimawandel. Vor allem nicht mit Kalendersprüchen.","<=18","male"
"540","#Trinkwasserspender auf öffentlichen #Sportanlagen in #Hamm realisierbar?

Nähere #Infos findest Du hier ...
https://t.co/RVOMHf6n8o

#Pressemitteilung #Kommunalpolitik #Sportausschuss #Sport #Gesundheit #Kinder #Jugendliche #Klimawandel #Dehydrierung https://t.co/TT5tXjrKBA","30-39","male"
"541","Klimakrise = Gesundheitskrise - Wie der Klimawandel krank macht https://t.co/Ul2xrnAKLE via @YouTube",">=40","male"
"542","@BerdSalz Bei Klimawandel und Umweltschutz fehlt der Wille dies zu monetarisieren.
Hartz IV ermöglicht Niedriglohnjobs.
Digitalisierung (+EE) und Infrastruktur müssten bezahlt werden (s. Biden).
Bildung, nice try!
ÖPNV fehlt Lobby.
Gesundheit/Pflege - s. anderer Kommentar.",">=40","male"
"543","📣Nicht verpassen❗️Am 05.05. spricht Eckart von #Hirschhausen mit uns über die Frage, wie der Klimawandel und unsere globale menschliche Gesundheit zusammenhängen🌡️🌎Anmeldung noch bis zum 28.04. hier: https://t.co/6uL89cTOl3
#OneHealth https://t.co/MsLVC4DjlL",">=40","male"
"544","Klimawandel, Hartz IV, Digitalisierung, Bildung, öffentlicher Verkehr, Gesundheit und Pflege ... alles Themen, in denen wir momentan extrem viel verschleißen ... das geht nicht mehr lange gut und je schneller man handelt desto einfacher ist es bzw. wäre es gewesen.",">=40","male"
"545","@TheRealMibra Klimawandel, Hartz IV, Digitalisierung, Bildung, öffentlicher Verkehr, Gesundheit und Pflege ... alles Themen, in denen wir momentan extrem viel verschleißen ... das geht nicht mehr lange gut und je schneller man handelt desto einfacher ist es bzw. wäre es gewesen.",">=40","male"
"546","Mit dem Programm Horizont Europa fördert die #EU exzellente Wissenschaft, wichtige Innovationen und Forschungstalente. Wie es dabei globale Herausforderungen wie den Klimawandel🌍, die Digitalisierung 🤖 und die Gesundheit 🧬 angeht? Hier wird's erklärt ⤵️ #horizoneurope",">=40","male"
"547","Gestern Reportage der #ARD über @GretaThunberg gesehen. In Klimawandel wird viel geredet und wenig gemacht. Gleiches Problem im Gesundheitssystem, nur dass hier der Bürger weniger tun kann. Es muss politisch ein Strukturwandel auf den Weg gebracht werden. #Pflegenotstand","30-39","male"
"548","","<=18","male"
"549","Morgen 13-14.30 haben wir einen Talk geplant. Bei Clubhouse und live auf Instagram 👉https://t.co/WOid8s8eEO sprechen CDU-MdB @groehe, Gisela Schneider @Difaemtuebingen, Carolin Albrecht @GlblCtznDe &amp; unser Gründer Eckart von Hirschhausen über #GlobaleGesundheit &amp; #Klimawandel https://t.co/Q5QYZqrhnK",">=40","male"
"550","«Der Klimawandel hat einen erheblichen Einfluss auf unsere Gesundheit», mein Votum bei der MK #Co2GesetzJa https://t.co/Qh3dyLPoNT",">=40","female"
"551","«Der Klimawandel bringt erwiesenermassen sowohl einen Temperaturanstieg mit sich als auch eine Häufung der Hitzewellen in der Schweiz.», sagt @LilianStuder. Das hat Auswirkungen auf unser Wohlbefinden. Klimaschutz ist gut für unsere Gesundheit! JA zum #CO2Gesetz am 13. Juni! https://t.co/I2X2RMAEnb",">=40","male"
"552","@realTomBohn Warte mal ab Wenn es zu GRR kommt wird das zum Erfolgsrezept verklärt, dass man sensationell auch gegen den Klimawandel, Verkehrspolitik, Gesundheitspolitik... Etc nutzen kann. Denk doch mal nach! Bei 2724 Verkehrstoten jedes Jahr, wieviel wären gestorben wenn Sie zuhause säßen?",">=40","male"
"553","Bei dem Ministergespraech zwischen Frau Karliczek aus BMBF und Herren WANG aus MoST am 26.04, sind nur Klimawandel und Gesundheit erwaehnt worden, so der chinesischen Berichte. https://t.co/6Urln4rSKY",">=40","male"
"554","In der Krisenprävention will die Regierungen Schwerpunkte auf die #Klimawandel-Wechselwirkungen,  Fragen von Frieden🕊️&amp; Sicherheit, die #Pandemie und den Umgang mit Gesundheitsrisiken setzen. Das geht aus einer Unterrichtung hervor. #bundestagsnachrichten👇https://t.co/DtSSmTt6Jr",">=40","male"
"555","Wo ihr den #KlimaPavillon und den #CityTree findet? Im Herzen der schönen @StadtNordhausen an der Blasii-Kirche! 
@ThEGA_news @UmweltTH 
#wegrowfreshair #greencitysolutions #CityTreeNordhausen #Moos #Luftqualität #Luftverschmutzung #Klimawandel #Natur #Umwelt #Gesundheit 
📸: GCS https://t.co/MWa5Cq7WSV",">=40","male"
"556","#Baerbock meinte 2019 übrigens, die #Zitteranfälle von Kanzlerin #Merkel seien auf den #Klimawandel zurückzuführen:

""Auch bei der #Bundeskanzlerin wird deutlich, dass dieser Klimasommer gesundheitliche Auswirkungen hat.""

#BaerbockforKanzlerin 🤡

Quelle: https://t.co/zW6viaRRjD https://t.co/cVSPkaVVfL",">=40","male"
"557","""Wirksame Maßnahmen gegen den Klimawandel zu treffen, ist eine menschenrechtliche Verpflichtung von Staaten, um das Recht auf Leben und das Recht auf Gesundheit zu schützen.""

Beate Rudolf, Direktorin @DIMR_Berlin",">=40","male"
"558","@4SAI2 @LuanaNussbaum Ja genau. Die Gesundheit wegen dem Klimawandel. Die Existenz und Freiheit weil alles geschlossen bleibt, da ein paar Idioten nicht einfach eine Maske trägen können oder sich nicht impfen lassen wollen.",">=40","male"
"559","Lediglich in Russland hat jemand eine Schafzecke noch etwas weiter nördlich gefunden: in Saratov (Breitengrad 51,777; Köln liegt auf 50,981). Ich muss das noch mal wiederholen: #Klimawandel. Jetzt. Hier. Mit einer Menge schwer absehbarer Konsequenzen, auch für unsere Gesundheit. https://t.co/sQtMKipem0",">=40","female"
"560","#Klimaschutz 🙂🙃
#GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 
Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"561","""Schon gegenwärtig bedroht der Klimawandel durch Hitzeereignisse die menschliche Gesundheit auch in Deutschland... Die Dauer sommerlicher Hitzewellen über Westeuropa hat sich seit 1880 etwa verdreifacht. 5/ https://t.co/KGR1B86YQ0",">=40","male"
"562","@SimonFi17977451 @consequ @OlafScholz @peteraltmaier Willen, sie wirklich zu lösen.
Zum Klimawandel verschweigt uns Umweltministerin Schulze das für Deutschland verbleibende THG-Budget, weil wir Pöbel uns ja angeblich ""unter diesen Tonnen eh nichts vorstellen können"".
Zum Personalnotstand im Gesundheitssystem hat kein hoher SPDler",">=40","male"
"563","@Individuella @DoemenR @OlafScholz @peteraltmaier @spdde @spdbt @cducsubt Dafür gibt es unzählige Beispiele.
Rente, Niedriglohnsektor, Mietpreise, Rechtsextremismus, Polizei, Klimawandel &amp; Energiewende, Pandemie &amp; generell Krisenvorsorge, Gesundheitssystem und und und.",">=40","male"
"564","@stefan_tibor Die Welt redet nur über Covidl und nicht über dich. 
Das nächste Thema steht mit Klimawandel auch schon vor der Haustür, da heisst es agieren!

Bringt ja Interview in der Zeit mit Gesundheitsminister.

Von Trump gelernt, kein Schass ist zu deppat um ignoriert zu werden.",">=40","male"
"565","Welchen Einfluss hat der Klimawandel auf unsere Gesundheit? ""Das Forschungsquartett"" dieses Mal in Kooperation mit dem Helmholtz Zentrum München: Claudia Traidl-Hoffmann vom Institut für Umweltmedizin, und Annette Peters vom Institut für Epidemiologie. https://t.co/nLCPNkwR4r",">=40","male"
"566","","<=18","male"
"567","@Ernst49366428 @Seedex5 @Luisamneubauer Es ist genau umgekehrt. das Grundrecht sind Freiheit und recht auf Gesundheit.
Das daraus abgeleitete Recht ist (heute vom Gericht bestätigt) der Klimaschutz, der dieses im Klimawandel sicherstellen soll.
Das ist ähnlich zu den Waffengesetzen, die das Leben von Menschen …",">=40","male"
"568","@tazgezwitscher @Luisamneubauer @taz_lab #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"569","@micha_bloss @Luisamneubauer @BVerfG #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"570","@SZ @Luisamneubauer #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"571","@Luisamneubauer #GrundrechtaufZukunft #Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"572","@Luisamneubauer #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"573","@FFF_Berlin @Luisamneubauer #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"574","@phoenix_de @Luisamneubauer #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"575","@derspiegel #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"576","@derspiegel #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"577","@ABaerbock #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"578","@digihumanrights @greenpeace_de #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"579","@GreenpeaceAT @greenpeace_de #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"580","@greenpeace_de #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 
Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"581","@KonstantinNotz #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 
Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"582","@MiKellner #GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"583","#GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 

Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
"584","Die Zukunft #Europa|s liegt in unseren Händen - Auftakt der #Europawoche am 1. Mai. @miriam_dahlke: ""Auf große Fragen wie die Gesundheitsversorgung, die Bekämpfung des #Klimawandel|s und ... können wir gemeinsam bessere Antworten finden."" #HLT /F https://t.co/jlHwrnHMfE","<=18","male"
"585","Mehr als 800.000 Kleinkinder könnten in #Somalia in den kommenden Monaten verhungern. Die #Corona-Krise, eine Heuschreckenplage, Gewalt und der Klimawandel stürzen immer mehr Menschen ins Elend. Das Gesundheitssystem kann nur wenige retten. https://t.co/pgBHwLGdLH","<=18","male"
"586","@matthi_bolte #Klimaschutz 🙂🙃
#GrundrechtaufZukunft 
#Bundesverfassungsgericht 
#Generationengerechtigkeit 
Die Verpflichtung, Leben und Gesundheit vor 
den Gefahren des #Klimawandel|s zu schützen 
kann ""eine #Schutzverpflichtung auch in Bezug 
auf künftige #Generationen begründen"" 29.04.21",">=40","male"
